objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-3673,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,I1A,"Private Collection,W. C. Wells, Esq.,Sudbury, Harrow,21.6.20",,,Private Collection,"England, hammersmith,r. thames",,,river,Hammersmith,Hammersmith and Fulham,England,Greater London,"Hammersmith, London W6, UK",51.4920377,-0.2236401,,NA,NA,NA,162,23,74,439,Blackish bronze patina,Smooth. Golden bronze showing in places. Also some light coloured earth on one side.,27,"Width: edge 74mm; butt 23mm,Thickness: 27mm; 10.5mm,Weight: 439.43 gms",,,,,,Joellen McGann,https://farm4.staticflickr.com/3727/13305395413_6d46c576ec_q.jpg,https://farm4.staticflickr.com/3727/13305395413_6d46c576ec_b.jpg,http://www.flickr.com/photos/MicroPasts/13305395413,superuser,drawB16
BAI-3672,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"W.C. Wells, Sudbury, Harrow",,,Private Collection,"England, greater london,hammersmith,r. thames",,,river,Hammersmith,Hammersmith and Fulham,England,Greater London,"Hammersmith, London W6, UK",51.4920377,-0.2236401,,NA,NA,NA,162,74,,,,Matt black; undamaged.,,,,,,,,Joellen McGann,https://farm4.staticflickr.com/3831/13305247375_a40b3a3938_q.jpg,https://farm4.staticflickr.com/3831/13305247375_a40b3a3938_b.jpg,http://www.flickr.com/photos/MicroPasts/13305247375,superuser,drawB16
BAI-3681,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,I1F,"Pitt Rivers Museum, Oxford",,,Pitt Rivers Museum,"England, greater london,hampton court,r. thames,near bridge,sept. 1877",,,river,Hampton Court,,England,Greater London,"Hampton, London",51.4150272,-0.3691409,,NA,9,1877,161,26,69,,,,28,"Length: 160.5mm,Width: edge 69mm; middle 26mm; butt 26mm,Thickness: 28mm; 8mm",,,,,,Joellen McGann,https://farm8.staticflickr.com/7077/13305245155_373ecebf11_q.jpg,https://farm8.staticflickr.com/7077/13305245155_373ecebf11_b.jpg,http://www.flickr.com/photos/MicroPasts/13305245155,superuser,drawB16
BAI-3546,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,II1J,"British Museum,92.9-1.307",1892.9-1.307,,British Museum,"England, dorset,hanford park near hod hill,1869,cat. 37",,,hillside,Hanford Park,,England,Dorset,Hod Hill,50.8953944,-2.204809509855,,NA,NA,1869,163,22,64,453,Light brown,Slightly pitted in places.,29,,Bronze,,"With flanges, stop ridges, and central ribs at base of blade.",,"Found near R. Stone [?Stour] at base of Hod Hill, several feet deep.,Inacc.,CI",Joellen McGann,https://farm8.staticflickr.com/7113/13305192505_64bf1d0ca0_q.jpg,https://farm8.staticflickr.com/7113/13305192505_64bf1d0ca0_b.jpg,http://www.flickr.com/photos/MicroPasts/13305192505,superuser,drawB16
BAI-3919,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,"Photograph BM,Unclassified","Submitted to BM (1950) by W.G. Ovenden, 3 Frankland Road, Croxley Green, Herts",,,Private Collection,"England, hertfordshire,harefield,gravel pit at",,,,Harefield,,England,Hertfordshire,"Harefield, England",51.6041828,-0.4825622,,NA,NA,NA,146,,,,,,,,,,Looped. Median raised ridge,,DF (s),Joellen McGann,https://farm8.staticflickr.com/7058/13305283815_f48e911576_q.jpg,https://farm8.staticflickr.com/7058/13305283815_f48e911576_b.jpg,http://www.flickr.com/photos/MicroPasts/13305283815,superuser,drawB16
BAI-4179,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,II1K,"Museum of Archaeology, Cambridge",,,MAA Cambridge,"England, cambridgeshire,harston,1872",,,,Harston,,England,Cambridgeshire,"Harston, Cambridgeshire",52.1377,0.0788514,,NA,NA,1872,161,24,70,460,Brown patina and metal it self (quite half of the surface) shows as though polished.,Smooth,10,"Width; edge 70mm; butt 24mm; middle 29mm,Thickness: 10mm; 28mm",,,Shield shaped ornament below stop ridge. A medium ridge runs through it and down towards blade.,"Mentioned, illustrated by Evans",,Joellen McGann,https://farm8.staticflickr.com/7076/13305153583_f572763a2a_q.jpg,https://farm8.staticflickr.com/7076/13305153583_f572763a2a_b.jpg,http://www.flickr.com/photos/MicroPasts/13305153583,superuser,drawB16
BAI-3774,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,Private (1999) Mr. Mark Stephens,,,Private Collection,"England, hampshire,hartley wintney,found by mark stephens whilst searching with a metal-detector in april/may 1999 on the site of a m-d rally.",,,,Hartley Wintney,,England,Hampshire,Hartley Wintney,51.3078386,-0.890944679201086,SU 7401 5509,NA,4,1999,118,,51,220,,Surface is much pitted and corroded.,,,,Single Find,"Typology: Palstave, unlooped, slight indentation below stop - probably shield dec. Hafting slot very short. Prob. Group III palstave (low flanged)",,,Joellen McGann,https://farm3.staticflickr.com/2814/13305461983_2967a33f02_q.jpg,https://farm3.staticflickr.com/2814/13305461983_2967a33f02_b.jpg,http://www.flickr.com/photos/MicroPasts/13305461983,superuser,drawB16
BAI-3912,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,II1G,"Private Collection,W.C. Wells Esq. Sudbury, Harrow,21.6.20",,,Private Collection,"England, hertfordshire,hatfield (r. lea),under the present pier north of the river,12.8.95",,,river,Hatfield (r. Lea),,England,Hertfordshire,"Hatfield, England",51.7634675,-0.2258741,,12,8,1895,168,23,68,411,Remains of dark green patina.,One side smooth. The other heavily pitted.,25,"Width: edge 68mm; butt 23mm,Weight: 411.08 gms",,,,,,Joellen McGann,https://farm8.staticflickr.com/7055/13305285245_36a2c8eebd_q.jpg,https://farm8.staticflickr.com/7055/13305285245_36a2c8eebd_b.jpg,http://www.flickr.com/photos/MicroPasts/13305285245,superuser,drawB16
BAI-4181,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Cambridge, University Museum, P.B. 13",PB13,,MAA Cambridge,"England, cambridgeshire,hauxton",,,,Hauxton,,England,Cambridgeshire,"Hauxton, Cambridgeshire",52.1490922,0.1001532,,NA,NA,NA,141,78,,,,Dark green/brown; part of butt broken off; casting seams well worn,,,,,,,,Joellen McGann,https://farm4.staticflickr.com/3805/13305367634_cd6f634026_q.jpg,https://farm4.staticflickr.com/3805/13305367634_cd6f634026_b.jpg,http://www.flickr.com/photos/MicroPasts/13305367634,superuser,drawB16
BAI-4180,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,I1A,"Museum of Archaeology Cambridge,from Evans Collection (Fenton Sons)",,,MAA Cambridge,"England, cambridgeshire,hauxton,1849",,,,Hauxton,,England,Cambridgeshire,"Hauxton, Cambridgeshire",52.1490922,0.1001532,,NA,NA,1849,161,25,77,485,All colours dark and light brown and dust colour. Also shades of green and yellow grey.,Smooth and shiny in places.,26,"Width: edge 77mm; middle 25mm; butt 27.5mm,Thickness; 25.5mm; 9mm; 12mm",,,"Broad low stop ridge, latter being below the level of the side flanges. Very slight median ridge running down blade.","Prehistoric Bronzes 13, Catalogue lost.,Foster Bequest 8. Numbers do not always correspond to catalogue.",,Joellen McGann,https://farm8.staticflickr.com/7192/13305008635_f7f4a6ce55_q.jpg,https://farm8.staticflickr.com/7192/13305008635_f7f4a6ce55_b.jpg,http://www.flickr.com/photos/MicroPasts/13305008635,superuser,drawB16
BAI-3601,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,I1J,"West Ham Museum,presented by Mr. G. P. Hope 1893",,,West Ham Museum,"England, essex,havering",,,,Havering,,England,Essex,"Havering, Essex",51.6267696,0.3893892,,NA,NA,NA,135,16,52,269,No patina,Heavily encrusted light and medium green,24,"Width: edge 52mm; butt 16mm,Thickness: 24mm; thinnest part 8mm,Weight: 269.32 gms",,Hoard,,,,Joellen McGann,https://farm3.staticflickr.com/2806/13305621784_c111edf522_q.jpg,https://farm3.staticflickr.com/2806/13305621784_c111edf522_b.jpg,http://www.flickr.com/photos/MicroPasts/13305621784,superuser,drawB16
BAI-3600,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,I1D,"West Ham Museum,presented by Mr. G. P. Hope 1893",,,West Ham Museum,"England, essex,havering",,,,Havering,,England,Essex,"Havering, Essex",51.6267696,0.3893892,,NA,NA,NA,162,21,60,369,Polished emerald green patina showing through in places.,Very heavily encrusted,25,"Width: edge 60mm; butt 21mm,Thickness: 25mm; thinnest part 7mm,Weight: 368.55 gms",,,,,,Joellen McGann,https://farm4.staticflickr.com/3735/13305408443_9377610406_q.jpg,https://farm4.staticflickr.com/3735/13305408443_9377610406_b.jpg,http://www.flickr.com/photos/MicroPasts/13305408443,superuser,drawB16
BAI-3599,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,II1K,"Colchester Museum,4281.22,deposited on loan by Mr. C. H. Butcher, 1922",4281.22,,Colchester Museum,"England, essex,havering (near),about 1883",,,,Havering (near),,England,Essex,"Havering, Essex",51.6267696,0.3893892,,NA,NA,1883,164,25,53,447,Polished dark green - lighter green corrosive patina where pocked.,"Smooth, except blade, which is badly pocked and broken.",31,"Length: 163.5mm; Width: edge 52.5mm; middle 24.5mm; butt 22mm,Thickness: 30.5mm; 27.5mm; 9mm; 24mm,Weight: 446.51 gms",,From a hoard of Palstaves.,the wings are not quite vertical. Wings are chipped on underside. Septum is fluted - less distinct on reverse.,,"Similar to the example found at Harston, near Cambridge (Evans, fig. 60)",Joellen McGann,https://farm4.staticflickr.com/3722/13305259925_9a9cd160fa_q.jpg,https://farm4.staticflickr.com/3722/13305259925_9a9cd160fa_b.jpg,http://www.flickr.com/photos/MicroPasts/13305259925,superuser,drawB16
BAI-3773,64,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,I1D,"Herts. City. Museum. St. Albans.,,  Capt. Ball Colln.",,,Hertfordshire County Museum,"England,  hampshire,, hawbridge.",,,,Hawbridge,,England,Hampshire,Awbridge,51.0158613,-1.5446941,,NA,NA,NA,164.5,,,432.35,thick medium green - a dark heavy green on septum. Golden bronze shows.,Smooth but pocked beneath patina over all the surface.,,Find location believed to be Awbridge not Hawbridge,,,,,"Gummed on label:-,,  Mr Lawson Tait,,  Lyndhurst Road.,,  Collection Bronze Age No 20.,,  found at Hawbridge? - (label torn),,  Bottom of stream",Hugh Fiske,https://farm8.staticflickr.com/7440/13305461803_e294c6d8ba_q.jpg,https://farm8.staticflickr.com/7440/13305461803_e294c6d8ba_b.jpg,http://www.flickr.com/photos/MicroPasts/13305461803,superuser,drawB16
