objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-63521,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 54.7-14.193,Cooke of Parsonstown Collection",1854.7-14.193,,British Museum,Ireland,,,,,,Ireland,,Ireland,,,,,,,124,butt 23,43,233.88,Dark green. Light green streaks on reverse.,Rough. Shallow pits near edge showing bright metal.,11 1/2,,,,Butt end is burred. Edge is blunt. Very slight stop ridge. Sides thickened almost imperceptibly.,,,Joellen McGann,https://farm8.staticflickr.com/7349/28231762726_d809a4e83c_z.jpg,https://farm8.staticflickr.com/7349/28231762726_d809a4e83c_b.jpg,https://www.flickr.com/photos/115096994@N02/28231762726,superuser,IrishAxesB5
BAI-63520,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 54.7-14.192,Cooke of Parsonstown Collection",1854.7-14.192,,British Museum,Ireland,,,,,,Ireland,,Ireland,,,,,,,127,butt 23,57,305.26,Some patina,Scratched and mottled. Dark reddish brown,13,,,,Slight central ridge. Sides rather scratched.,,,Joellen McGann,https://farm9.staticflickr.com/8739/28231762076_656f8aed5b_z.jpg,https://farm9.staticflickr.com/8739/28231762076_656f8aed5b_b.jpg,https://www.flickr.com/photos/115096994@N02/28231762076,superuser,IrishAxesB5
BAI-63519,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 54.7-14.191,From Collection of Mr. Cooke of Parsonstown",1854.7-14.191,,British Museum,Ireland,,,,,,Ireland,,Ireland,,,,,,,136,butt 26,67,423.14,"Slight patina chestnut brown, small patches of light green on reverse.","A little scraped, broght metal shows on right side.",13,,,,"Slight central ridge. Short punched lines cover about 2/3 of the faces. 2 notches on edge of face and side, a deep one on left side. Edge chipped.",,,Joellen McGann,https://farm9.staticflickr.com/8808/27650485263_a8a321551f_z.jpg,https://farm9.staticflickr.com/8808/27650485263_a8a321551f_b.jpg,https://www.flickr.com/photos/115096994@N02/27650485263,superuser,IrishAxesB5
BAI-63518,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 54.7-14.189,From Collection of Mr. Cooke of Parsonstown.",1854.7-14.189,,British Museum,Ireland,,,,,,Ireland,,Ireland,,,,,,,175,butt 31,88,632.03,No patina.,"Deeply pitted, sides very rough. Dull bronze.",12,,,,Top of butt bent over towards from of right side. Edge worn.,,,Joellen McGann,https://farm9.staticflickr.com/8587/28265837825_de55c8666e_z.jpg,https://farm9.staticflickr.com/8587/28265837825_de55c8666e_b.jpg,https://www.flickr.com/photos/115096994@N02/28265837825,superuser,IrishAxesB5
BAI-63517,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 54.7-14.188,From Collection of Mr. Cooke of Parsonstown",1854.7-14.188,,British Museum,Ireland,,,,,,Ireland,,Ireland,,,,,,,175,butt 35,96,652.04,No patina,Smooth except for shallow pits on face. Clean golden bronze.,12,,,,Butt is chipped. Right side near butt has a piece flaked off.,,,Joellen McGann,https://farm9.staticflickr.com/8667/28162129582_868f84528c_z.jpg,https://farm9.staticflickr.com/8667/28162129582_868f84528c_b.jpg,https://www.flickr.com/photos/115096994@N02/28162129582,superuser,IrishAxesB5
BAI-63516,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 54.7-14.187,From Collection of Cooke Parsonstown",1854.7-14.187,,British Museum,Ireland,,,,,,Ireland,,Ireland,,,,,,,165.5,butt 35,118,592.01,Dark olive green,"Rather rough, centre finely scratched.",10,,,,Slight central ridge down sides. Edge chipped.,,,Joellen McGann,https://farm9.staticflickr.com/8562/28265838215_e49097143e_z.jpg,https://farm9.staticflickr.com/8562/28265838215_e49097143e_b.jpg,https://www.flickr.com/photos/115096994@N02/28265838215,superuser,IrishAxesB5
BAI-63515,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 66.6-2.12,Given by trustees of Christy Collection, 1866",1866.6-2.12,,British Museum,Ireland,,,,,,Ireland,,Ireland,,,,,,,146,butt 23,80,409.71,Dark green patina showing bronze.,"A good deal pitted and corroded towards edge, reverse in better condition.",11,,,,Deep scratch across face and across right side lower down. Edge and butt chipped. Incised decoration.,,,Joellen McGann,https://farm9.staticflickr.com/8791/28231763066_854ae379c2_z.jpg,https://farm9.staticflickr.com/8791/28231763066_854ae379c2_b.jpg,https://www.flickr.com/photos/115096994@N02/28231763066,superuser,IrishAxesB5
BAI-63514,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 93.6-18.5,Bateman Collection, bought in Dublin",1893.6-18.5,,British Museum,"Ireland?,cf. ornament on one from Corbridge, Northumberland",,,,,,England,,Ireland,,,,,,,168,butt 24.5,90,532.06,"Dark green, partly worn off on face and almost entirely on reverse.",,12,,,,Incised decoration.,,,Joellen McGann,https://farm8.staticflickr.com/7532/28265838575_a93f81fe43_z.jpg,https://farm8.staticflickr.com/7532/28265838575_a93f81fe43_b.jpg,https://www.flickr.com/photos/115096994@N02/28265838575,superuser,IrishAxesB5
BAI-63513,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 76.6-28.1",1876.6-28.1,,British Museum,Ireland?,,,,,,Ireland,,Ireland,,,,,,,161,butt 28,91,420.64,No patina.,"Dull bronze. Black stains on reverse, smooth.",9,,,,Incised decoration. Sides slightly thickened. Sides hammered into wide cable pattern.,,,Joellen McGann,https://farm9.staticflickr.com/8682/28231763336_9dd098ddd2_z.jpg,https://farm9.staticflickr.com/8682/28231763336_9dd098ddd2_b.jpg,https://www.flickr.com/photos/115096994@N02/28231763336,superuser,IrishAxesB5
BAI-63512,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, 54.7-14.190",1854.7-14.190,,British Museum,Ireland,,,,,,Ireland,,Ireland,,,,,,,162,butt 23,83,425.25,No patina,"Dull brown, showing bright metal at top of butt",11,,,,,,,Joellen McGann,https://farm9.staticflickr.com/8579/28187655371_a276bc6a10_z.jpg,https://farm9.staticflickr.com/8579/28187655371_a276bc6a10_b.jpg,https://www.flickr.com/photos/115096994@N02/28187655371,superuser,IrishAxesB5
