objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-20880,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,MII2,"Ashmolean Museum, Oxford,Evans Collection 1927-2652,J. Warren",1927.2652,,Ashmolean Museum,"England,Norfolk,Thetford",,,,Thetford,,England,Norfolk,"Thetford, Norfolk, UK",52.4156001,0.748712,,,,,120,44,53,437,No patina,,40,Weight: 437.15 gms,,,"Squarish mouth, asymmetrical. Single moulding below collar. 3 very faint pendant ribs. Massive specimen.","?Evans, Anc. Br. Imps., p. 122 (county given as ""Suffolk"")",,Joellen McGann,https://farm6.staticflickr.com/5599/15597599601_54abf997c8_z.jpg,https://farm6.staticflickr.com/5599/15597599601_54abf997c8_b.jpg,https://www.flickr.com/photos/MicroPasts/15597599601,superuser,drawerA5A6
BAI-11636,433,Flanged Axe,,,,Bronze Age,p0gjgrs6qb2,,"Moyses Hall Museum,Bury St. Edmunds,Access No. F82",F82,,Moyses Hall Museum,"England,Suffolk [Norfolk?],Thetford,no other details",,,,Thetford,,England,Norfolk,"Thetford, Norfolk, UK",52.4156001,0.748712,,,,,155,86,,539,Light brown,Good,30,"Site: Thetford is in Norfolk, near the border with Suffolk,Length: 6.1 ins = 154.94mm,Width: 3.4 ins. = 86.36mm,Thickness: 1.2 ins = 30.48mm,Weight: 19 oz = 538.641 gms",Bronze,,Excellent preservation.,,"B. Edwardson, Curator",Joellen McGann,https://farm4.staticflickr.com/3905/14980053052_1976191a29_z.jpg,https://farm4.staticflickr.com/3905/14980053052_1976191a29_b.jpg,https://www.flickr.com/photos/MicroPasts/14980053052,superuser,flangedAxesA1
BAI-11523,433,Haft-Flanged Axe ,,,,Bronze Age,p0gjgrs6qb2,,"Norwich Castle Museum, 346.958",346.958,,Norwich Castle Museum,"England,Norfolk,Thetford",,,,Thetford,,England,Norfolk,"Thetford, Norfolk, UK",52.4156001,0.748712,,,,,159,74,,,,Patina removed; undamaged,,,,,,,MJR,Joellen McGann,https://farm6.staticflickr.com/5575/14957416486_525a67265a_z.jpg,https://farm6.staticflickr.com/5575/14957416486_525a67265a_b.jpg,https://www.flickr.com/photos/MicroPasts/14957416486,superuser,flangedAxesA1
BAI-14345,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Oxford, Ashmolean Museum, 1927.2554",1927.2554,,Ashmolean Museum,"England,Norfolk,Thetford",,,,Thetford,,England,Norfolk,"Thetford, Norfolk, UK",52.4156001,0.748712,,,,,145,37,,,,No patina left; undamaged,,,,,,,MJR,Joellen McGann,https://farm4.staticflickr.com/3860/15003684190_7f50c35c32_z.jpg,https://farm4.staticflickr.com/3860/15003684190_7f50c35c32_b.jpg,https://www.flickr.com/photos/MicroPasts/15003684190,superuser,SpearHeadsA2
BAI-14344,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Private (1998) - Connaughton, Mr.",,,Private Collection,"England,Norfolk,near Thetford,Found in garden near Thetford, in sand, by Mr. Connoughton on 14 April 1998. Wood found in socket.",,,gardening ,Thetford,,England,Norfolk,"Thetford, Norfolk, UK",52.4156001,0.748712,,14,4,1998,,,,,,,,,,Prob. Single Find,Typology: Side looped spearhead,,,Joellen McGann,https://farm4.staticflickr.com/3894/15003577609_95ecc28e9d_z.jpg,https://farm4.staticflickr.com/3894/15003577609_95ecc28e9d_b.jpg,https://www.flickr.com/photos/MicroPasts/15003577609,superuser,SpearHeadsA2
BAI-11783,433,Wing-flanged Axe,,,,Bronze Age,p0gjgrs6qb2,,"Hull Museum,Mortimer Collection",,,Hull Municipal Museum,"England,Yorkshire,Thixendale",,,,Thixendale,,England,North Yorkshire,"Thixendale, Malton, North Yorkshire Yo17, UK",54.0393423,-0.7137233,,,,,117,16,41,263,,,32,"Width: edge 41mm; middle 28mm; butt 16mm,Thickness: 32mm; 14mm; 9mm",Bronze,,"Transitional form, from the winged celt. Very good condition.",,,Joellen McGann,https://farm6.staticflickr.com/5559/14793819007_d1ee173752_z.jpg,https://farm6.staticflickr.com/5559/14793819007_d1ee173752_b.jpg,https://www.flickr.com/photos/MicroPasts/14793819007,superuser,flangedAxesA1
BAI-14347,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,F,"Norwich Castle Museum, Acc. No. 179.950 (12),ex. T. Barton Collection",179.950 (12),,Norwich Castle Museum,"England,Norfolk,Thompson,c. 1848 or before",,,,Thompson,,England,Norfolk,"Thompson, Thetford, Norfolk Ip24, UK",52.5332,0.8259,,,,1848,128,,,,,The notches in the outline of the blade are modern - cause by pins used for display.,,,,,,"B.A. Metalwork in N.C.M., Fig. 33",New card.,Joellen McGann,https://farm4.staticflickr.com/3860/15003781878_fe3606b5a7_z.jpg,https://farm4.staticflickr.com/3860/15003781878_fe3606b5a7_b.jpg,https://www.flickr.com/photos/MicroPasts/15003781878,superuser,SpearHeadsA2
BAI-14346,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Norwich Castle Museum, (12).179.950",(12).179.950,,Norwich Castle Museum,"England,Norfolk,Thompson",,,,Thompson,,England,Norfolk,"Thompson, Thetford, Norfolk Ip24, UK",52.5332,0.8259,,,,,128,24,,,,"Matt dark brown, mouth broken, casting defect on socket.",,,,,,,MJR,Joellen McGann,https://farm6.staticflickr.com/5557/15167329476_e3796274b3_z.jpg,https://farm6.staticflickr.com/5557/15167329476_e3796274b3_b.jpg,https://www.flickr.com/photos/MicroPasts/15167329476,superuser,SpearHeadsA2
BAI-14949,433,Gouge,,,,Bronze Age,p0gjgrs6qb2,,"Mr. Wicks. (Finder), Farm Cottages, Thorley, Herts.,At present on loan to self.",,,Private Collection,"England,Hertfordshire,Thorley,Approx. 170 Yards South of Thorley Church,1954",,,,Thorley,,England,Hertfordshire,"Thorley, Bishop's Stortford, Hertfordshire Cm23, UK",51.851732,0.13302316966311,"Herts. Sht. S.W. XXIII, NG 477186",,,1954,89,19,14,85,,,,"Length: 3 1/2"" = 88.9mm,Width: 3/4"" = 19.05mm at shaft end tapering to 9/16"" = 14.29mm at cutting end,Weight: 3 oz = 85.05 gms",,Celt found within 200 yards in 1943.,"Gouge, socket hollow to a distance of 2 5/8"" (15.875mm) from the shaft end. Good condition, very little corrosion. Metal shows a brownish colour in parts, remainder a blue green patina.","Brief note regarding find in East Herts. Arch. Society News Letter No. 4, 1954, under heading, ""A Roman Site"". Items incorrectly recorded as Gouge and Chisel. NB: - The area is near a Roman site.","A late Bronze Age site at NG 486194 to NG 486918 & spear head at NG 502208. J.D. Ellcock, Wg. Celr. (RTD) 12.10.61",Joellen McGann,https://farm4.staticflickr.com/3924/15013253258_65efea5856_z.jpg,https://farm4.staticflickr.com/3924/15013253258_65efea5856_b.jpg,https://www.flickr.com/photos/MicroPasts/15013253258,superuser,A8tools
BAI-20398,433,Celt,,,,Bronze Age,p0gjgrs6qb2,Frag,BPS Stortford Local History Society,,,Bradford Museum,"England,Hertfordshire,Thorley,100 Yards of North of Thorley Church, 1961",,,,Thorley,,England,Hertfordshire,"Thorley, Bishop's Stortford, Hertfordshire Cm23, UK",51.851732,0.13302316966311,"Herts SHT SW XXIII, NG 476190",,,1961,38,,42,85,,"Good condition, very little corrosion. Signs of original fracture mostly obliterated by hammering which has flattened surfaces.",,"Length: 1 1/2"" = 38.1mm,Width: cutting edge 1 21/32"" = 42.06mm,Weight: 3 oz = 85.05 gms",,"Celt found within 476 Yds. 1943, & gouge within 306 Yards in 1954.","Fractured cutting end of celt. Hollow to 1 1/16"" (27mm) from cutting edge. Examination shows it has been used as a wedge at an early period after fracture from main body.",NIL,"There is a L.B.A. & R.B. site between NG 486194 & NG 486198, & spearhead found at NG 502208",Joellen McGann,https://farm6.staticflickr.com/5602/15597357371_b3663564b0_z.jpg,https://farm6.staticflickr.com/5602/15597357371_b3663564b0_b.jpg,https://www.flickr.com/photos/MicroPasts/15597357371,superuser,drawerA5A6
BAI-20397,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,RII2,"Mr. French (Finder),c/o 36, Thorley Hill,Bishop's Stortford",,,Private Collection,"England,Hertfordshire,Thorley,Approx. 370 Yds. South of Thorley Church, 1943",,,,Thorley,,England,Hertfordshire,"Thorley, Bishop's Stortford, Hertfordshire Cm23, UK",51.851732,0.13302316966311,"Herts SHT. SWXXIII, N6. 476187",,,1943,113,38,19,227,,,,"Length: 4 7/16"" = 112.71mm,Width: 3/4"" at cutting edge = 19.05mm; socket 1 1/2"" x 1 1/2"" (38.1mm x 38.1mm),Weight 8 oz. = 226.8 gms",,Gouge found within 200 Yards in 1954.,"Celt, socketed and looped. Socket hollow to a depth of 3 3/16"" (30.16mm) from shaft end. Fair condition, 50% of surface corroded. Metal shows a brownish colour. Loop is 1/4"" (6.35mm) oval section.","Brief note regarding find in East Herts. Arch. Society News Letter No. 4, 1954, under heading ""a Roman SIte"". Items incorrectly recorded as gouge & chisel. N.B. The area is near a Roman Site.",A late Bronze Age site between NG 486194 & N.G. 486918 & spear head at NG 502 208.,Joellen McGann,https://farm4.staticflickr.com/3941/15600851992_1337c23ba1_z.jpg,https://farm4.staticflickr.com/3941/15600851992_1337c23ba1_b.jpg,https://www.flickr.com/photos/MicroPasts/15600851992,superuser,drawerA5A6
BAI-3552,243,PALSTAVE,,,,Bronze Age,p0gjgrs6qb2,,Dorchester Museum 1954.40.1,1954.40.1,,Dorchester Museum,"dorset,thorncombe,forde grange,hoskins field",,,,Thorncombe,,England,Dorset,"Thorncombe, Dorset",50.8254224,-2.9102204649773200,ST 36 04,,,,128,,58,,,,,"3 cross section drawings of palstave on reverse.,Edge somewhat worn and slightly chipped.,Slight side ridges below stop.,Some additional wear below stop, does not appear to have any ornamentation.,Surface is probably pocked and corroded.,Stop ridge appears narrow, not well pronounced, flanges are also shallow or decayed.,Septum has two small holes just above stop ridge.,Butt quite damaged, approx. half missing.,,Entire palstave appears slightly not symmetrical between the two sides. Edge bevel somewhat longer on one side. Flanges appear angular and offset on one side, cf? instead of decay?",,,,"Rowlands 1976, 303 no. 491","PI,CI,SI",Jeff Okazaki,http://farm4.staticflickr.com/3803/13305190685_43828cc5c7_z.jpg,http://farm4.staticflickr.com/3803/13305190685_43828cc5c7_b.jpg,http://www.flickr.com/photos/MicroPasts/13305190685,superuser,drawB16
BAI-10563,64,FLAT AXE,,,,Bronze Age,p0gjgrs6qb2,,"DORCHESTER MUSEUM 1920.2.1,presented by Mr  Pass, Oct. 1920",1920.2.1,,Dorchester Museum,"dorset,thorncombe,broom gravel pits,probably found about june 1910",,,,Thorncombe,,England,Dorset,Thorncombe Dorset,50.8254224,-2.9102204649773200,ST 32 02,,6,1910,,,,,,,,,,,,"Dorchester Mus, MS cat of bronzes, no. 312",,Hugh Fiske,https://farm4.staticflickr.com/3884/14936354946_68daa49951_z.jpg,https://farm4.staticflickr.com/3884/14936354946_68daa49951_b.jpg,https://www.flickr.com/photos/MicroPasts/14936354946,superuser,drawerA1
BAI-12769,727,Hammer,,,,Bronze Age,p0gjgrs6qb2,,"British Museum  (54), 52,  6, 26, 88 , Purchased 1852 from Ed. Acton Grundisborgh","1852,6-26,88",,British Museum,"England, Suffolk, Thorndon",,,,Thorndon,,England,Suffolk,"Suffolk, UK",52.241001350000000,1.0466830312565200,"TM, 14, 69",,,,72,"36, 29",,187,,,"26, 22","Width as: ""socket 26, head 29""  Thickness as: ""socket 26, middle 22""Lower Left, in a different hand: ""Inacc.”     ,",,,,Evan's Bronze. fig 210,,Marla Walcott,https://farm4.staticflickr.com/3874/14961707868_375187046f_z.jpg,https://farm4.staticflickr.com/3874/14961707868_375187046f_b.jpg,https://www.flickr.com/photos/MicroPasts/14961707868,most detailed record,DrawerA16
BAI-12768,727,Spearhead,,,,Bronze Age,p0gjgrs6qb2,T,"British Museum  58, 52,  6, 26, 67 , Purchased 1852 from Ed. Acton Grundisborgh","1858, 52,  6, 26, 67",,British Museum,"England, Suffolk, Thorndon",,,,Thorndon,,England,Suffolk,"Suffolk, UK",52.241001350000000,1.0466830312565200,"TM, 14, 69",,,,155,"32, 23",,96.67,green with spots,,"23, 13","Width as: ""blade 32, socket 23""  Thickness as: ""Socket 23, blade 13"",  Lower Left, in a different hand: ""Inacc.”",,"found with spearhead, hammer, awl + knife",,Evan's Bronze. fig 391,,Marla Walcott,https://farm4.staticflickr.com/3882/15148268975_a71b0bef17_z.jpg,https://farm4.staticflickr.com/3882/15148268975_a71b0bef17_b.jpg,https://www.flickr.com/photos/MicroPasts/15148268975,most detailed record,DrawerA16
BAI-12766,727,Socketed Gouge,,,,Bronze Age,p0gjgrs6qb2,,"British Museum  55, 52,  6, 23, 87 , Purchased 1852 from Ed. Acton Grundisborgh","1855, 52,  6, 23, 87",,British Museum,"England, Suffolk, Thorndon",,,,Thorndon,,England,Suffolk,"Suffolk, UK",52.241001350000000,1.0466830312565200,,,,,97,20,18,71,green,corrosion + spots,21,"Lower Left, in a different hand: ""Inacc.”",,"found with spearhead, hammer, awl + knife",,Evan's Bronze. fig 204,,Marla Walcott,https://farm4.staticflickr.com/3891/14961708338_25ee6086ef_z.jpg,https://farm4.staticflickr.com/3891/14961708338_25ee6086ef_b.jpg,https://www.flickr.com/photos/MicroPasts/14961708338,most detailed record,DrawerA16
BAI-12765,727,AWL,,,,Bronze Age,p0gjgrs6qb2,,British Museum 52.  6-26.  89,1852.6-26.89,,British Museum,"Suffolk, Thorndon",,,,Thorndon,,England,Suffolk,"Suffolk, UK",52.241001350000000,1.0466830312565200,"TM, 24, 69",,,,,,,,,,,,,,,,,Marla Walcott,https://farm6.staticflickr.com/5585/15147871752_598187ac02_z.jpg,https://farm6.staticflickr.com/5585/15147871752_598187ac02_b.jpg,https://www.flickr.com/photos/MicroPasts/15147871752,most detailed record,DrawerA16
BAI-5211,64,PALSTAVE,,,,Bronze Age,p0gjgrs6qb2,I1Q,Doncaster Museum. 67.59,67.59,,Doncaster Museum,"yorks, found presumably in the moorends area of the parish of thorne, yorks. w. riding., os. 6"" ccl11 sw, ploughed up oct/nov 1947, found by mr e a callard, 46 northgate, moorends, nr doncaster.",,,farm,Thorne,,England,North Yorkshire,Thorne,53.610433,-0.961446,,,10,1947,69,56,,397,"Patchy dark green, smooth",Badly corroded,35,"Length 6 5/8"",  Width 2 3/16"",  Thickness 1 3/8"",  Weight 14 ozs",,,Ribbed shield on side. Joint of mould shows well & also a ridge opposite the shield. Blade badly damaged,,John Pallister,Hugh Fiske,http://farm4.staticflickr.com/3767/12674427994_650079f254_z.jpg,http://farm4.staticflickr.com/3767/12674427994_650079f254_b.jpg,http://www.flickr.com/photos/MicroPasts/12674427994,superuser,drawA9
BAI-3553,433,Looped palstave,,,,Bronze Age,p0gjgrs6qb2,III2A,"Bridport Institute,Deposited by Lieut. Col. T. A. Colfox,Coneygar, Bridport",,,Bridport Institute,"England, dorset,thornecombe,ploughed up on yew wood farm",,,farm,Thornecombe,,England,Dorset,"Thornecombe, Dorset",50.7504692,-1.96729,,,,1884,101,22,33,195,,Slightly pitted. Bronze colour. Stained black in most places.,27,"Width: edge 33mm; middle 22mm; butt 21mm,Thickness: 27mm; 4mm,Weight: 194.9 gms",,,Loop broken. Butt broken. Hole through septum.,"Boswell-Stone, 1893, 19",,Joellen McGann,http://farm8.staticflickr.com/7174/13305552994_54c8b7561a_z.jpg,http://farm8.staticflickr.com/7174/13305552994_54c8b7561a_b.jpg,http://www.flickr.com/photos/MicroPasts/13305552994,superuser,drawB16
BAI-19550,580,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,MI2,"Private collection, 1926, E. Thurlow Leeds Esq., Ashmolean Museum, Oxford., formerly in the collection of A.N. Leeds Esq. F.G.S.",,,Private Collection,"England, Cambridgeshire, Thorney, Thorney Causeway, Pode Hole Farm",,,farm,Thorney,,England,Cambridgeshire,"The Causeway, Thorney, Peterborough, Peterborough Pe6, United Kingdom",52.620863,-0.116094,,,,,99,"edge 55, socket 46",,245,dull green,surface on one side is perished,socket 41,,,found with another implement. type unknown.,Decorated with raised ribs.,,,Denis Antoine,https://farm4.staticflickr.com/3941/15600503352_03068f97aa_z.jpg,https://farm4.staticflickr.com/3941/15600503352_03068f97aa_b.jpg,https://www.flickr.com/photos/MicroPasts/15600503352,superuser,drawerA5A6
BAI-14728,433,Spearhead,IV,,,Bronze Age,p0gjgrs6qb2,,"C.E. Bean, 31 Barton Gardens, Sherborne District.",,,Private Collection,"England,Dorset,Thornford",,,,Thornford,,England,Dorset,,50.915791,-2.561645,,,,,99,18,,,,Badly corroded,,,Bronze,,,,"Label: Bought from Roberts, Hound St. Oct. 1939. Said to have been found in quarry at Thornford ""some long time ago"".",Joellen McGann,https://farm6.staticflickr.com/5591/15190081472_ae2bc95e7d_z.jpg,https://farm6.staticflickr.com/5591/15190081472_ae2bc95e7d_b.jpg,https://www.flickr.com/photos/MicroPasts/15190081472,only good record,SpearHeadsA2
BAI-14727,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"C.E. Bean, 31 Barton Gardens, Sherborne",,,Private Collection,"England,Dorset,Thornford,""in a quarry""",,,,Thornford,,England,Dorset,"Thornford, Sherborne, Dorset Dt9, UK",50.9200087,-2.55850929417599,,,,,99,20,,,,matt dark green-black,,,,,,,MJR,Joellen McGann,https://farm6.staticflickr.com/5577/15187431101_c67d0a1b1b_z.jpg,https://farm6.staticflickr.com/5577/15187431101_c67d0a1b1b_b.jpg,https://www.flickr.com/photos/MicroPasts/15187431101,superuser,SpearHeadsA2
