objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-63824,580,Ring,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XI, 73, W 27 (Great Clare Find).","Plate XI, 73, W 27",,"National Museum of Science & Art, Dublin","Ireland, Co Clare, Ballykilty (dug up), 1854",,,,,,Ireland,County Clare,"Ballykilty, Co. Clare, Ireland",52.80282845,-8.868251653542680,,,,1854,,112 x 110; small ring diam. 20,,334.78,,,11; small ring 5,,gold,,A closed ring encircled by a small ring,,,Denis Antoine,https://farm8.staticflickr.com/7643/27650311784_af8ec8eb64_z.jpg,https://farm8.staticflickr.com/7643/27650311784_af8ec8eb64_b.jpg,https://www.flickr.com/photos/115096994@N02/27650311784,only good record,IrishAxesB5
BAI-63823,580,Gorget,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XI, 69, W 22. (Great Clare Find)","Plate XI, 69, W 22",,"National Museum of Science & Art, Dublin","Ireland, Co Clare, Ballykilty (dug up), 1854.",,,,,,Ireland,County Clare,"Ballykilty, Co. Clare, Ireland",52.80282845,-8.868251653542680,,,,1854,152,152; 25 wide,,64.07,,,,,gold,,"Unornamented, one of the terminals has been cut off at some distance from the end; as the other terminal seems very small, a portion of it may also have been removed. A hole has been drilled through this end.",,,Denis Antoine,https://farm8.staticflickr.com/7506/28231699936_98bfd61d73_z.jpg,https://farm8.staticflickr.com/7506/28231699936_98bfd61d73_b.jpg,https://www.flickr.com/photos/115096994@N02/28231699936,only good record,IrishAxesB5
BAI-63822,580,Gorget,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XI, 74, W 23. (Great Clare Find)","Plate XI, 74, W 23",,"National Museum of Science & Art, Dublin","Ireland, Co Clare, Ballykilty (dug up), 1854.",,,,,,Ireland,County Clare,"Ballykilty, Co. Clare, Ireland",52.80282845,-8.868251653542680,,,,1854,161,160,,119.6,,,6.5,,gold,,Unornamented,,,Denis Antoine,https://farm8.staticflickr.com/7511/27650312154_cd55e8d705_z.jpg,https://farm8.staticflickr.com/7511/27650312154_cd55e8d705_b.jpg,https://www.flickr.com/photos/115096994@N02/27650312154,only good record,IrishAxesB5
BAI-63821,580,Gorget,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XI, 70, W 26. (Great Clare Find).","Plate XI, 70, W 26",,"National Museum of Science & Art, Dublin","Ireland, Co Clare, Ballykilty (dug up), 1854.",,,,,,Ireland,County Clare,"Ballykilty, Co. Clare, Ireland",52.80282845,-8.868251653542680,,,,1854,169.5,160; 30 wide,,183.6,,,12,,gold,,Terminal ends decorated with plain horizontal & perpendicular incised lines. The upper edge of the central portion is ornamented with 7 half-triangles filled with lines.,,,Denis Antoine,https://farm9.staticflickr.com/8826/28231700336_74dbed013f_z.jpg,https://farm9.staticflickr.com/8826/28231700336_74dbed013f_b.jpg,https://www.flickr.com/photos/115096994@N02/28231700336,only good record,IrishAxesB5
BAI-63820,580,Gorget,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XI, 78, W 24. (Great Clare Find).","Plate XI, 78, W 24",,"National Museum of Science & Art, Dublin","Ireland, Co Clare, Ballykilty (dug up), 1854.",,,,,,Ireland,County Clare,"Ballykilty, Co. Clare, Ireland",52.80282845,-8.868251653542680,,,,1854,,138 x 132,,70.14,,,,,gold,,Unornamented,,,Denis Antoine,https://farm9.staticflickr.com/8686/28162069592_31267cb27a_z.jpg,https://farm9.staticflickr.com/8686/28162069592_31267cb27a_b.jpg,https://www.flickr.com/photos/115096994@N02/28162069592,only good record,IrishAxesB5
BAI-63814,580,Necklet,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XI, 76, W 176. (Great Clare Find)","Plate XI, 76, W 176",,"National Museum of Science & Art, Dublin","Ireland, Co Clare, Ballykilty (dug up). 1854",,,,,,Ireland,County Clare,"Ballykilty, Co. Clare, Ireland",52.80282845,-8.868251653542680,,,,1854,,157 x 167,,191.42,,,9; 7.5,,gold,,Made from a plain circular rod of gold with expanded ends.,,,Denis Antoine,https://farm9.staticflickr.com/8766/28162070462_2d2519066e_z.jpg,https://farm9.staticflickr.com/8766/28162070462_2d2519066e_b.jpg,https://www.flickr.com/photos/115096994@N02/28162070462,only good record,IrishAxesB5
BAI-63812,580,Necklet,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XI, 75, W175 (Great Clare Find)","Plate XI, 75, W175",,"National Museum of Science & Art, Dublin","Ireland, Co Clare, Ballykilty (dug up), 1854",,,,,,Ireland,County Clare,"Ballykilty, Co. Clare, Ireland",52.80282845,-8.868251653542680,,,,1854,,148 x 166,,188.64,,,9; 7,,gold,,Made from a plain circular rod of gold with expanded ends.,,,Denis Antoine,https://farm9.staticflickr.com/8760/27650430083_b78b0db978_z.jpg,https://farm9.staticflickr.com/8760/27650430083_b78b0db978_b.jpg,https://www.flickr.com/photos/115096994@N02/27650430083,only good record,IrishAxesB5
BAI-44122,580,Palstave,,,,Bronze Age,p0gjgrs6qb2,I 1 F,"Private Collection,1926,The Lord Braybrooke, Audley End, Saffron Walden, 22",,,Private Collection,"Ireland,R. Barrow (taken out of the)",,,barrow,,,Ireland,,"Barrow, Ireland",52.8074437,-6.9668666,,,,,147,edge 57; middle 29;  butt 27,,402.8,dirty green,,22,,,,"Measurements except 'Edge' & 'Centre' are approx.,Badly broken",,,Denis Antoine,https://farm1.staticflickr.com/438/20161265568_1cc4a90e96_z.jpg,https://farm1.staticflickr.com/438/20161265568_1cc4a90e96_b.jpg,https://www.flickr.com/photos/115096994@N02/20161265568,superuser,IrishPalstavesPt1
BAI-34735,580,Bead,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XIV, 242, W 34-40., formerly in the collection of Dean H.R. Dawson","Plate XIV, 242, W 34-40., formerly in the collection of Dean H.R. Dawson",,"National Museum of Science & Art, Dublin","Ireland, Co Kilkenny, near Castlecomer, Cruttenclough",,,,,,Ireland,County Kilkenny,"Cruttenclough, Co. Kilkenny, Ireland",52.80843205,-7.109776941065570,,,,,14.5,,,"Collective weight of 7 beads: 4.27, weight of each bead between .585 & .715",,,11,,,"found with No. 244, Plate XIV.","Seven conical beads, made by joining two cones in the centre. They are ornamented with a kind of diaper pattern.",,"These with the 7 tubular beads (Plate XIV, 244) are said to have formed part of an amber necklace.",Denis Antoine,https://farm8.staticflickr.com/7606/16819102522_069b907b4b_z.jpg,https://farm8.staticflickr.com/7606/16819102522_069b907b4b_b.jpg,https://www.flickr.com/photos/115096994@N02/16819102522,superuser,irishGold
BAI-34734,580,Beads,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XIV, 244, W. 41-47, formerly in the Collection of Dean H.R. Dawson.","Plate XIV, 244, W. 41-47, formerly in the Collection of Dean H.R. Dawson.",,"National Museum of Science & Art, Dublin","Ireland, Co Kilkenny, near Castlecomer, Cruttenclough",,,,,,Ireland,County Kilkenny,"Cruttenclough, Co. Kilkenny, Ireland",52.80843205,-7.109776941065570,,,,,"A: 14, B: 13.5",,,"from .325 to .455 each, 7 beads: 2.46",,,"A: 7, B: 7.25",,,"found with beads no. 242, Plate XIV, & an amber necklace.","7 tubular beads, with grooved & diaper patterns.",,,Denis Antoine,https://farm8.staticflickr.com/7615/16819142161_dfb8cb3396_z.jpg,https://farm8.staticflickr.com/7615/16819142161_dfb8cb3396_b.jpg,https://www.flickr.com/photos/115096994@N02/16819142161,superuser,irishGold
BAI-31357,727,Pin,Pin Cup headed,,,Bronze Age,p0gjgrs6qb2,O,"Museum of Archaeology Ethnology, Cambridge, No 249 Murray Coll’n",249 Murray Collection,,MAA Cambridge,"Ireland, (Queens Co)=LAOIS, Maryborough (Portlasis), 1872",,,,,,Ireland,,"Laois, Co. Laois, Ireland",52.8169111,-7.5940741,,,,,110,See Description,,9,Brown,slightly corroded,,Site: Maryborough (Portlasis) is not clearly seen and cannot make out last four letters.,,"One of a hoard of 59, consisting of 54 rings, bracelets, this pin, gouge, 1 amber necklace","Width as: ""of head 17 mm"",  Plain pin with hollow, funnel shaped head",,,Marla Walcott,https://farm9.staticflickr.com/8602/16042111703_6b64fd5e97_z.jpg,https://farm9.staticflickr.com/8602/16042111703_6b64fd5e97_b.jpg,https://www.flickr.com/photos/MicroPasts/16042111703,most detailed record,irishB10
BAI-21129,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,,"Stoke-on-Trent Museum and Art Gallery, 318-38.",318-38.,,Stoke-on-Trent Museum and Art Gallery,"England,Staffordshire",,,,,,England,Staffordshire,"Staffordshire, UK",52.824694200000000,-2.0074546723348100,,,,,107,,,,,,,,,Single find,Typology: Yorkshire type socketed axe,,Rec.: AEW 1999,Joellen McGann,https://farm4.staticflickr.com/3938/15601075762_a166126ab8_z.jpg,https://farm4.staticflickr.com/3938/15601075762_a166126ab8_b.jpg,https://www.flickr.com/photos/MicroPasts/15601075762,only good record,drawerA5A6
BAI-44376,580,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,S II 3,"British Museum,W.G. 1569.",WG.1569,H_WG-1569,British Museum,"Ireland,Co Clare,Ennis",,,,,,Ireland,County Clare,"Ennis, Co. Clare, Ireland",52.8393222,-8.9752567,,,,,75,socket 35,50,161.67,no patina.,brown mottled with black.,socket 38,,,,Edge notched. right side of socket flattened. Surface dented.,,,Denis Antoine,https://farm1.staticflickr.com/707/20335303923_f3ce52022e_z.jpg,https://farm1.staticflickr.com/707/20335303923_f3ce52022e_b.jpg,https://www.flickr.com/photos/115096994@N02/20335303923,superuser,IrishAxesPt1
BAI-21729,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,,"Mr. H. Thornton, 23, Church St., Edmonton N9",,,Private Collection,?Unprovenanced,,,,,,,,,52.8501,-2.6455,,,,,94,,67,,,Good condition,,,,,Edge worn by modern use.,,,Joellen McGann,https://farm4.staticflickr.com/3932/15600326685_4af2d81838_z.jpg,https://farm4.staticflickr.com/3932/15600326685_4af2d81838_b.jpg,https://www.flickr.com/photos/MicroPasts/15600326685,superuser,drawerA5A6
BAI-3736,433,Looped Palstave,,,,Bronze Age,p0gjgrs6qb2,IV1C,"British Museum,68.8-5.19,Presented by A.W. Franks, 1868",1868.8-5.19,,British Museum,"wales,gwynedd,llanfair",,,,,,Wales,,"Llanfair, Gwynedd",52.85319505,-4.073936071955560,SH 57 29,,,,177,30,43,606,Dark green.,"Upper portion and reverse, much corroded.",10,"Width: edge 43mm; middle 30mm; butt 29mm,Thickness: 10mm; 37mm,Weight: 605.68 gms",,,Rough cast marks. Broad rib below stop.,,Inacc.,Joellen McGann,http://farm4.staticflickr.com/3713/13305280285_67c943a8e4_z.jpg,http://farm4.staticflickr.com/3713/13305280285_67c943a8e4_b.jpg,http://www.flickr.com/photos/MicroPasts/13305280285,superuser,drawB16
BAI-28576,433,Dirk,,,,Bronze Age,p0gjgrs6qb2,Unclassified,"Ashmolean Museum, Oxford,Evans Collection, 1927-2357,(Hugo Collection),In ink, not in Evans' hand: ""From Harlech, W. Hillier""",1927.2357,,Ashmolean Museum,"Wales,Gwynedd,Harlech",,,,,,Wales,Gwynedd,"Harlech, Harlech, Gwynedd Ll46, UK",52.8544744,-4.112540786096200,,,,,293,48,,100.36,Green,,4,,,,"Edges lost by corrosion (Evans, A.B.I., p. 248). 2 rivet holes broken out.","Evans, Ancient Bronze Implements, p. 248,Royal Comm. Anc. Mons., Merioneth, No. 171B,B.A.V. Trump, P.P.S., 1962, No. 5, p. 99, No. 273",Trump's II Chatteris,Joellen McGann,https://farm8.staticflickr.com/7467/16050745925_a94abb616a_z.jpg,https://farm8.staticflickr.com/7467/16050745925_a94abb616a_b.jpg,https://www.flickr.com/photos/MicroPasts/16050745925,superuser,drawA10
BAI-27266,433,Torc,,,,Bronze Age,p0gjgrs6qb2,,"Cardiff, National Museum of Wales",,,National Museum of Wales,"Wales,Merionethshire,Harlech,1692,""dug up in a garden somewhere near this castle of Harlech...""",,,,,,Wales,Gwynedd,"Harlech, Harlech, Gwynedd Ll46, UK",52.8544744,-4.112540786096200,,,,1700,,,,,,,,"Date of find 1692, not available on table.",,,,"Harford, 1803, 95-6",,Joellen McGann,https://farm8.staticflickr.com/7465/15938474755_6591e036a2_z.jpg,https://farm8.staticflickr.com/7465/15938474755_6591e036a2_b.jpg,https://www.flickr.com/photos/MicroPasts/15938474755,superuser,ornamentsA15
BAI-63405,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"Blackmoor Museum,425 Brackstone Collection,11 on face,B425 on side*,*See letter of 6 Sept. 1956 from H. W. [Slotter], Curator, Blackmoor Mus.",11 B425,,Blackmoor Museum,"Ireland,Co. Clare",,,,,,Ireland,County Clare,"Co. Clare, Ireland",52.857257450000000,-8.937435925994540,,,,,133,butt 25,62,230.75,,,,,,,Flange only due to hammering. Chisel marks all over the lower 2/3 of face.,,,Joellen McGann,https://farm9.staticflickr.com/8778/28265856685_526613d715_z.jpg,https://farm9.staticflickr.com/8778/28265856685_526613d715_b.jpg,https://www.flickr.com/photos/115096994@N02/28265856685,superuser,IrishAxesB5
BAI-63404,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,d,"Bristol Museum and Art Gallery,E1725 (447),Pritchard Collection",E1725 (447),,Bristol Museum & Art Gallery,"Ireland,County Clare",,,,,,Ireland,County Clare,"Co. Clare, Ireland",52.857257450000000,-8.937435925994540,,,,,105,butt 20; centre 30,45,180,"Bronze, green patina",,10,,Bronze,,,,,Joellen McGann,https://farm8.staticflickr.com/7290/27650500963_ba21f4c994_z.jpg,https://farm8.staticflickr.com/7290/27650500963_ba21f4c994_b.jpg,https://www.flickr.com/photos/115096994@N02/27650500963,superuser,IrishAxesB5
BAI-63204,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,A,"Private Collection,Professor Sir Lucas White King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by Auction at Sotheby's, 9.11.21,Lot 118",,,Private Collection,"Ireland,Co. Clare,Printed on: 14927, S.AT.X",,,auction,,,Ireland,County Clare,"Co. Clare, Ireland",52.857257450000000,-8.937435925994540,,,,,170,butt 55,116,,"Patina of emerald green, in patches.","Smooth, dark brown bronze colour. The butt is rather pitted",12 to 14,,,,,,,Joellen McGann,https://farm9.staticflickr.com/8848/28187720281_e73c218734_z.jpg,https://farm9.staticflickr.com/8848/28187720281_e73c218734_b.jpg,https://www.flickr.com/photos/115096994@N02/28187720281,superuser,IrishAxesB5
BAI-44375,580,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,S II 3,"Salisbury, S. Wilts and Blackmoor Museum.,510 Brackstone Collection,15 on face. B510 on side.",15B510,,Blackmoor Museum,"Ireland,Co Clare",,,,,,Ireland,County Clare,"Co. Clare, Ireland",52.857257450000000,-8.937435925994540,,,,,78,socket 43,62,174.2,mottled green.,,socket 37,,,,,,,Denis Antoine,https://farm1.staticflickr.com/576/20335304183_1a68fe86c6_z.jpg,https://farm1.staticflickr.com/576/20335304183_1a68fe86c6_b.jpg,https://www.flickr.com/photos/115096994@N02/20335304183,superuser,IrishAxesPt1
BAI-44913,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,UII2,"Salisbury, S. Wilts. and Blackmoor Museum,426 Brackstone Collection,31 on face, B426 on side.",31B426,,Blackmoor Museum,"Ireland,Co. Clare",,,,,,Ireland,County Clare,"Co. Clare, Ireland",52.857257450000000,-8.937435925994540,,,,,75,socket 37,42,113.75,brown,,socket 34,,,,,,,Joellen McGann,https://farm6.staticflickr.com/5758/21278052810_65be20983c_z.jpg,https://farm6.staticflickr.com/5758/21278052810_65be20983c_b.jpg,https://www.flickr.com/photos/115096994@N02/21278052810,superuser,IrishAxesPt2
BAI-34957,433,Gorget,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,No. 44 Pl. IX,Wilde's Cat. 21,(Formerly in Collection of Major H. C. Sirr)","No. 44 Pl. IX,Wilde's Cat. 21,(Formerly in Collection of Major H. C. Sirr)",,"National Museum of Science & Art, Dublin","Ireland,Co. Clare (said to have been found here)",,,,,,Ireland,County Clare,"Co. Clare, Ireland",52.857257450000000,-8.937435925994540,,,,,,,,553.6,,,,,Gold,,,,,Joellen McGann,https://farm9.staticflickr.com/8722/16632963340_c5dde0edb8_z.jpg,https://farm9.staticflickr.com/8722/16632963340_c5dde0edb8_b.jpg,https://www.flickr.com/photos/115096994@N02/16632963340,superuser,irishGold
BAI-3735,243,Looped Palstave,,,,Bronze Age,p0gjgrs6qb2,"c.,IV3P","British Museum 68 8 5 20,given by A.W. Franks Esq 1868.","1868,8-5.21",,British Museum,"gwynedd,near harlech",,,,,,Wales,Gwynedd,"Harlech, Gwynedd",52.8587665,-4.10745,SH 58 31,,,,140,,37,318.35,traces of green patina,"bronze, with",,"3 cross section drawings of palstave on reverse.,Drawing shows fairly prominent stop ridge with thin flanges that angle outward as they come down to stop.,Loop is intact centered over blade with rear stump coming down on stop ridge.,3 short ribs below stop.",,,Raised decoration below stop nearly obliterated,"Proc:Soc:Ant; xxx 172, and Fig 2, No 4","Inacc.,CI",Jeff Okazaki,http://farm3.staticflickr.com/2842/13305280165_ae56be6cd3_z.jpg,http://farm3.staticflickr.com/2842/13305280165_ae56be6cd3_b.jpg,http://www.flickr.com/photos/MicroPasts/13305280165,superuser,drawB16
BAI-34669,580,Gorget,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, No. 45, Pl. IX, Wilde's Cat. 17, This was formerly in the Collection of Dean H.R. Dawson.","No. 45, Pl. IX, Wilde's Cat. 17, This was formerly in the Collection of Dean H.R. Dawson.",,"National Museum of Science & Art, Dublin","Ireland, Co Tipperary, Benduff Mountain, (lying on the gravel 4 ft. deep beneath the surface of a bog at Borrisnoe on the eastern side of the Mountain), 1836.",,,bog,,,Ireland,County Tipperary,"Borrisnoe, Co. Tipperary, Ireland",52.866584850000000,-7.91312303003015,,,,1836,,,,126.83,,,,,gold,,,,,Denis Antoine,https://farm9.staticflickr.com/8701/16634053829_1bbf09c8e7_z.jpg,https://farm9.staticflickr.com/8701/16634053829_1bbf09c8e7_b.jpg,https://www.flickr.com/photos/115096994@N02/16634053829,superuser,irishGold
BAI-31182,580,Macehead,,,,Bronze Age,p0gjgrs6qb2,,"Society of Antiquaries, Burlington House w., presented by J.W. Butterworth Esq. FSA",B.22,,Society of Antiquaries,"Ireland, Co Tipperary, In a bag",,,,,,Ireland,County Tipperary,"Co. Comté De Tipperary, Ireland",52.868375400000000,-8.213542024223140,,,,,106,58.5; sockets 28; 26,,269.33,no patina,smooth but pitted all over. Dark Iron bronze colour. Traces of light coloured earth between the spikes.,,,,,End of socket is broken. One spike is broken off leaving a hole (on other side),Proceedings V. 12.,,Denis Antoine,https://farm9.staticflickr.com/8641/16474471918_8139993ebb_z.jpg,https://farm9.staticflickr.com/8641/16474471918_8139993ebb_b.jpg,https://www.flickr.com/photos/MicroPasts/16474471918,superuser,irishB10
BAI-34667,580,Tress Ring,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, No. 65 PL. X, presented by the Government, Wilde's Cat. 292","No. 65 PL. X, presented by the Government, Wilde's Cat. 292",,"National Museum of Science & Art, Dublin","Ireland, Co Tipperary, 1862",,,,,,Ireland,County Tipperary,"Co. Comté De Tipperary, Ireland",52.868375400000000,-8.213542024223140,,,,1862,,,,8.53,,,,,gold,Said to have been found with No. 64.,,,,Denis Antoine,https://farm8.staticflickr.com/7619/16632775180_717dc8638e_z.jpg,https://farm8.staticflickr.com/7619/16632775180_717dc8638e_b.jpg,https://www.flickr.com/photos/115096994@N02/16632775180,superuser,irishGold
