objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-40577,433,Unknown,,,,Bronze Age,p0gjgrs6qb2,,"Herts. Cty Museum, St. Albans,Ball Collection",,,Hertfordshire County Museum,Austria,,,,,,Austria,,Austria,47.59397,14.12456,,,,,149,"3.5, 12.5, 5.5",,35.43,Dark green matt,Smooth,"4, 14.5, 2, 1.5",,,,,,,Joellen McGann,https://farm1.staticflickr.com/384/18617833615_5efe21e907_z.jpg,https://farm1.staticflickr.com/384/18617833615_5efe21e907_b.jpg,https://www.flickr.com/photos/115096994@N02/18617833615,superuser,ForeignWeapons
BAI-40575,580,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Mus., St. Albans.,Ball Collection",,,Hertfordshire County Museum,Austria,,,,,,Austria,,Autriche,47.59397,14.12456,,,,,118,blade 27; tang 7,,21.26,dull green,rough,blade 2.5; tang 2.2,,,,,,,Denis Antoine,https://farm1.staticflickr.com/450/17997237703_9ff97515c1_z.jpg,https://farm1.staticflickr.com/450/17997237703_9ff97515c1_b.jpg,https://www.flickr.com/photos/115096994@N02/17997237703,superuser,ForeignWeapons
BAI-40574,580,Dagger,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Mus., St. Albans.",,,Hertfordshire County Museum,Austria,,,,,,Austria,,Autriche,47.59397,14.12456,,,,,138.5,blade 26; 27,,63.78,dull patina greeny brown matt.,smooth,blade 4,,,,,,,Denis Antoine,https://farm1.staticflickr.com/513/18430211760_9fe9a0551c_z.jpg,https://farm1.staticflickr.com/513/18430211760_9fe9a0551c_b.jpg,https://www.flickr.com/photos/115096994@N02/18430211760,superuser,ForeignWeapons
BAI-40573,580,Dagger,,,,Bronze Age,p0gjgrs6qb2,,"Herts Cty. Mus., St. Albans",,,Hertfordshire County Museum,Austria,,,,,,Austria,,Autriche,47.59397,14.12456,,,,,188,blade 29; hilt 29,,70.88,dark green in places.,somewhat encrusted,blade 5.5,,,,,,,Denis Antoine,https://farm9.staticflickr.com/8836/17997279483_e19f9af8a5_z.jpg,https://farm9.staticflickr.com/8836/17997279483_e19f9af8a5_b.jpg,https://www.flickr.com/photos/115096994@N02/17997279483,superuser,ForeignWeapons
BAI-4423,433,Flat Celt,,,,Bronze Age,p0gjgrs6qb2,,"Musee Miln, Carnac",,,"Musee J. Miln, Carnac","France, brittany, morbihan, carnac district, west bank of crac'h estuary, settlement of le lizo",,,,,,France,,"Carnac, France",47.6152104,-3.0862704,,,,,,,,,,,,,,,,"Flat Celt 89 mm long of Spanish type, probably copper, smaller but similar to that from near the Dolmens of Mare Kerioned, found on a hut floor. M. Le Rouzie said in association with objects exhibited in same case. viz. Flint arrow-heads mostly barbed and tanged, half a spherical round. (? quartzite, ? soapstone) mace-head, etc. Dr. Clay has a note of 2 flat celts from Lizo found under a wall, I saw and heard of one only. There is also a small rough lump of copper. I am not certain whether M. Le Rouzie really meant that the flat celt(s) (was were) found actually in the same spot as the other objects., Marsille, ""Depots de l'Age de Bronze,"" p.5.",,Joellen McGann,http://farm3.staticflickr.com/2887/13306554314_e17b4398ec_z.jpg,http://farm3.staticflickr.com/2887/13306554314_e17b4398ec_b.jpg,http://www.flickr.com/photos/MicroPasts/13306554314,superuser,drawB8
BAI-4594,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Private (in 1913), Louis Marsille",,,Private Collection,"France, brittany, morbihan, erdeven, near the town to south, about 1907",,,,,,France,,"Erdeven, France",47.6417056,-3.1557523,,,,1907,169,,,,,,,,,2 axes found,"The illustration in B.C.Pln. 1913, reprint p. 4 shows a well-developed stop-ridge and central rib on face below: the ornament on the sides in stated to be in relief (p.54).","Bull. Soc. Poly,. Morbihan, 1909 and 1913 (Reprint pp. 4-5, fig., and 54).",,Joellen McGann,http://farm8.staticflickr.com/7353/13306333025_45e8c135f8_z.jpg,http://farm8.staticflickr.com/7353/13306333025_45e8c135f8_b.jpg,http://www.flickr.com/photos/MicroPasts/13306333025,superuser,drawB8
BAI-40783,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,"Hungary,?Co. Komaron,Tata",,,,,,Hungary,,"Tata, Hungary",47.6500863,18.3181275,,,,,190,blade 46; socket 20,,113.39,,dark bronze,socket 18,,,,Smooth edge,,,Joellen McGann,https://farm1.staticflickr.com/481/18425095720_ba8bf91ceb_z.jpg,https://farm1.staticflickr.com/481/18425095720_ba8bf91ceb_b.jpg,https://www.flickr.com/photos/115096994@N02/18425095720,superuser,ForeignWeapons
BAI-41362,433,Spiral Ornament,,,,Bronze Age,p0gjgrs6qb2,,"Musee Miln, Carnac,(Bronze implements Case)",,,"Musee J. Miln, Carnac","France,Brittany,Morbihan,Ploemel (N of Carnac, W. of Auray)",,,,,,France,,"Ploemel, France",47.6508427,-3.0717048,,,,,,Approx. 41 x 45,,,,,14,,Heavy bronze,There is also a rough lump of copper 5 x 3 1/2 ins. from Ploemel (Z le Rouzic) (no further details).,,,,Joellen McGann,https://farm1.staticflickr.com/256/19184227242_11a562b049_z.jpg,https://farm1.staticflickr.com/256/19184227242_11a562b049_b.jpg,https://www.flickr.com/photos/115096994@N02/19184227242,superuser,ForeignSwordsMisc
BAI-4784,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Fomerly M. de la Granciere,Sold at Sotheby's, 23.vii.30,Lot 23, No. 34(31)",,,Private Collection,"France,brittany,morbihan,vannes, neighborhood of",,,auction,,,France,,"Vannes, France",47.6586772,-2.7599079,,,,,97,,45,,,rough,24,,,,"Copper-coloured.,Socket-broken.",,,Joellen McGann,http://farm4.staticflickr.com/3687/13306607643_642809ea45_z.jpg,http://farm4.staticflickr.com/3687/13306607643_642809ea45_b.jpg,http://www.flickr.com/photos/MicroPasts/13306607643,superuser,drawB8
BAI-4991,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,"romania (formerly hungary),maramures (maramaros)",,,,,,Romania,,Maramures,47.6712547,24.196461302758700,,,,,63,25,41,57,,smooth dark bronze,19,"Width; edge 41mm; socket 25mm,Thickness: socket 19 mm,Weight: 56.7 gms",,,Edge is smooth.,,,Joellen McGann,http://farm4.staticflickr.com/3739/13306737854_8177fb65e5_z.jpg,http://farm4.staticflickr.com/3739/13306737854_8177fb65e5_b.jpg,http://www.flickr.com/photos/MicroPasts/13306737854,superuser,drawB8
