objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-19506,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,OI2,"Ashmolean Museum, Oxford,Evans Collection, No.1927-2451,(H. Prigg, 1867)",1927.2451,,Ashmolean Museum,"England,Cambridgeshire,Reach Fen,Found in peat.,1867",,,peat,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,1867,97,42,57,258,Brown,,41,Weight: 258.22 gms,,"Hoard of at least 60 objects and fragments, comprising 14 socketed celts (1 at Cambridge Museum, 3 fragmentary), 3 spearheads and 5 pieces, 1 fragment of sword blade, 11 knives including oddments, 7 small tools (i.e. tanged chisel, socket hammer, 3 gouges, 2 punches), 3 mounts, 1 chafe, 6 buttons, 2 rings, part of a bracelet, 6 or more fragments and piece of metal at Cambridge, Evans Collection Nos. 1927-2451-2489.","Squarish mouth. Single moulding below collar with 5 pendant ribs (other 2 marginal), each ending in a pellet. Edge chipped. Blade beaten out at corner leaving side concave.","Evans, Anc. Br. Imps, Hoard No. 82, pp. 112, 113, 118, 122, 133, 167, 174, 187, 205, 210, 211, 213, 216, 229, 283, 305, 314, 315, 317, 319, 397, 400, 467; Figs. 116-7, 124, 159, 221, 241, 251, 256, 263, 285, 371, 386, 390, 493-4, 499,H. Prigg, Journ. Arch. Assn. XXXVI, 56 ft.,Cyril Fox, Arch. Cambridge Region, Hoard No. 32, pp. 60-1, 65, 324.",,Joellen McGann,https://farm4.staticflickr.com/3946/15413672817_d6ae907684_z.jpg,https://farm4.staticflickr.com/3946/15413672817_d6ae907684_b.jpg,https://www.flickr.com/photos/MicroPasts/15413672817,superuser,drawerA5A6
BAI-19505,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,UI2,"Museum of Archaeology + Ethnology, Cambridge",,,MAA Cambridge,"England,Cambridgeshire,Reach Fen,1862",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,1862,91,41,51,175,"Dark green patina, brown, and metal showing through slightly. Corroded pits are pink. The shallower ones are whitish green.",Fairly smooth except for very deep pits where corroded. Corroded into a hole one side.,30,,,Found with 7 lumps of metal.,One moulding below the rim. Broken at the base. Cutting edge is chipped.,"Prehistoric Bronzes, 83, Catalogue is lost.,Cambridge Antiquarian Society Catalogue, 1884, 139,B",,Joellen McGann,https://farm4.staticflickr.com/3936/14978934024_0d6c2dfb81_z.jpg,https://farm4.staticflickr.com/3936/14978934024_0d6c2dfb81_b.jpg,https://www.flickr.com/photos/MicroPasts/14978934024,superuser,drawerA5A6
BAI-19504,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,UIII2,"Museum of Arch. + Ethnology, Cambridge,83.139 (P.B.)",83.139,,MAA Cambridge,"England,Cambridgeshire,Reach Fen",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,,,,,,,,,,,"Eleven metal lumps. Also 10 more axes, 2 chisels, 2 gouges, 1 hammer, 5 knives, 2 swords, 1 chape, 7 spears, 6 buttons, 2 bugle-shaped objects, rings, etc. (see VCH).",,"Evans, Bronze Implements, p. 462.,V.C.H, I, p. 279",,Joellen McGann,https://farm6.staticflickr.com/5609/15413053199_d0371b548b_z.jpg,https://farm6.staticflickr.com/5609/15413053199_d0371b548b_b.jpg,https://www.flickr.com/photos/MicroPasts/15413053199,superuser,drawerA5A6
BAI-11117,433,flanged Axe,Haft,,,Bronze Age,p0gjgrs6qb2,,"Museum of Archaeology Cambridge,from the late Samuel Sanders MA,83.94",83.94,,MAA Cambridge,"England,Cambridgeshire,Reach,1894",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,1894,140,27,61,376,Bright and dark brown patina. Metal showing through.,Smooth and dull.,27,"Width: edge 61mm; middle 28mm; butt 27mm,Thickness: 27mm; 10mm",,,Lone stop ridge. Wings hammered in three places. Very smooth and even.,,,Joellen McGann,https://farm4.staticflickr.com/3850/14978466622_581d7c3f8b_z.jpg,https://farm4.staticflickr.com/3850/14978466622_581d7c3f8b_b.jpg,https://www.flickr.com/photos/MicroPasts/14978466622,superuser,flangedAxesA1
BAI-11116,433,Haft-Flanged Axe ,,,,Bronze Age,p0gjgrs6qb2,,"Cambridge, University Museum, 94.83",94.83,,MAA Cambridge,"England,Cambridgeshire,Reach",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,,142,67,,,,"Reddish-brown patina; slight blade wear, undamaged.",,,,,,,MJR,Joellen McGann,https://farm6.staticflickr.com/5557/14978805255_f27f057d76_z.jpg,https://farm6.staticflickr.com/5557/14978805255_f27f057d76_b.jpg,https://www.flickr.com/photos/MicroPasts/14978805255,superuser,flangedAxesA1
BAI-27603,433,Button,Conical loop,,2,Bronze Age,p0gjgrs6qb2,,"Ashmolean Museum, Oxford,Evans Collection, Nos. 1927-2482a, 2482b,(NB - 4 others found at same time).",1928.2482a,,Ashmolean Museum,"England,Cambridgeshire,Reach Fen,1867",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,1867,,22,,7.19,,,7,,Bronze,"Hoard of Late Bronze Age, Nos. 2451-2489, including Socketed Celts, spearheads, knives, small tools, ornaments, etc. For details, see No. 24551, socketed celt.","Two large concentric grooves in middle - wide rounded edge - Hollow below-Looped. Faces sharp and smooth, suggesting turning or rotary grinding (Evans). ""The centre and raised bands though similar, are not identical in the 2, or it might have been thought that they were cast in a metal mould."" (Evans).","Evans, Anc. Br. Imps., p. 400, fig. 499,H. Prigg, Journ. Brit. Arch. Assn. XXXVI, 56 ff, Fig. 15.,Inventaria Archaeologia, 1956, 3rd set: G.B. 17.",(2 illustrated on reverse),Joellen McGann,https://farm9.staticflickr.com/8636/15316118944_02f495f69e_z.jpg,https://farm9.staticflickr.com/8636/15316118944_02f495f69e_b.jpg,https://www.flickr.com/photos/MicroPasts/15316118944,superuser,ornamentsA15
BAI-27583,433,Penannular Ring,,,,Bronze Age,p0gjgrs6qb2,F,"Ashmolean Museum, Oxford,Evans Collection, 1927-2486",1927.2486,,Ashmolean Museum,"England,Cambridgeshire,Reach Fen,1867",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,1867,,34,,4.93,Dirty brown patina.,,,,Bronze,"Hoard of Late Bronze Age, Nos. 2451-2489, including socketed celts, knives, spearheads, small tools, ornaments, etc. See socketed Celt 2451 for details.",Oval section. Ends tapered.,"Evans, Ancient Bronze Implements, Hoard No. 82, pp. 462, 467.",,Joellen McGann,https://farm9.staticflickr.com/8608/15938366045_212f9226ff_z.jpg,https://farm9.staticflickr.com/8608/15938366045_212f9226ff_b.jpg,https://www.flickr.com/photos/MicroPasts/15938366045,superuser,ornamentsA15
BAI-27621,433,Casting Jet,,,,Bronze Age,p0gjgrs6qb2,,"Museum of Archaeology and Ethnology, Cambridge,No. B33,Cambridge Antiquarian Society Cat. 84.139",84.139,,MAA Cambridge,"England,Cambridgeshire,Reach Fen,1862",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,1862,37,24,,46,Dull green,,17,,,This and 6 other lumps were found with a damaged socketed celt.,,,,Joellen McGann,https://farm8.staticflickr.com/7495/15750935408_8ebcfc175a_z.jpg,https://farm8.staticflickr.com/7495/15750935408_8ebcfc175a_b.jpg,https://www.flickr.com/photos/MicroPasts/15750935408,superuser,ornamentsA15
BAI-27615,433,Casting waste,,,,Bronze Age,p0gjgrs6qb2,3,"Museum of Archaeology and Ethnology, Cambridge,No. B.33 Cambridge Antiquarian Society Cat.,84.139",84.139,,MAA Cambridge,"England,Cambridgeshire,Reach Fen,1862",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,1862,50,31,,184,In streaks - red and green.,,31,,,This and 6 other lumps found with a damaged socketed celt.,The red patina looks like copper when scraped and the green may be tin.,,,Joellen McGann,https://farm9.staticflickr.com/8574/15936412331_5d61c71d79_z.jpg,https://farm9.staticflickr.com/8574/15936412331_5d61c71d79_b.jpg,https://www.flickr.com/photos/MicroPasts/15936412331,superuser,ornamentsA15
BAI-27614,433,Casting waste,,,,Bronze Age,p0gjgrs6qb2,3,"Museum of Archaeology and Ethnology, Cambridge,No. B.33 Cambridge Antiquarian Society Cat.,84.139",84.139,,MAA Cambridge,"England,Cambridgeshire,Reach Fen,1862",,,fenland,Reach,,England,Cambridgeshire,"Reach, Cambridge, Cambridgeshire Cb25, UK",52.278133,0.32936654,,,,1862,41,34.5,,141,Dull green and a little red.,,20,,,This and 6 other lumps were found with a damaged socketed celt.,,,,Joellen McGann,https://farm8.staticflickr.com/7552/15937720822_27e1f1f2f9_z.jpg,https://farm8.staticflickr.com/7552/15937720822_27e1f1f2f9_b.jpg,https://www.flickr.com/photos/MicroPasts/15937720822,superuser,ornamentsA15
