objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-12669,580,Palstave,,,,Bronze Age,p0gjgrs6qb2,IV3A,1881.5-9.1,1881.5-9.1,,British Museum,"England, Oxfords (Berks), Wantage",,,,Wantage,,England,Oxfordshire,"Wantage, Oxfordshire, United Kingdom",51.5878072,-1.4249258,SU 39 88,,,,154,"butt 25, blade 40",,313,green,smooth,29,,Bronze,"Found with three others. 1866, 1867, 1869.","strong side & stop ridges. end of butt slightly broken, no loop. marks of casting.",,InacC.,Denis Antoine,https://farm4.staticflickr.com/3923/15148286045_6ce3837822_z.jpg,https://farm4.staticflickr.com/3923/15148286045_6ce3837822_b.jpg,https://www.flickr.com/photos/MicroPasts/15148286045,superuser,DrawerA16
BAI-12668,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,IV 1 K,1892.9-1.307,1892.9-1.307,,British Museum,"England,Oxfordshire (Berkshire),Wantage",,,,Wantage,,England,Oxfordshire,"Wantage, Oxfordshire, UK",51.5878072,-1.4249258,SU 39 88,,,,142,24,51,357,Brown,Smooth,29,,Bronze,"Found with three others: 1867, 1868, 1869.",Broken at end of Butt. Trident rib below stop ridge. No loop.,"Victoria History of Berkshire: i.196,Evans, Anc. Bronze Implements, 79","Inacc.,CI",Joellen McGann,https://farm4.staticflickr.com/3890/14961573739_8f8fa55b3c_z.jpg,https://farm4.staticflickr.com/3890/14961573739_8f8fa55b3c_b.jpg,https://www.flickr.com/photos/MicroPasts/14961573739,superuser,DrawerA16
BAI-61566,580,Sword,Nordic,,,Bronze Age,p0gjgrs6qb2,Cast Bronze Hilt,British Museum.,,,British Museum,"England,said to be: ""R. Thames,London,Wapping""",,,river,Wapping,,England,Greater London,"Angleterre, United Kingdom",52.5310214,-1.2649062,,,,,616,shoulders 53,,,green,rough with a series of small round [...]-like protuberances.,blade 9,,,,"Bronze sword of Danish type (c. 13th cent. B.C.) with grip decorated with 4 running spirals, flanked with cross hatched metal & deep grooves. (See sketch). On the blade are traces of incised linear ornament. Broken into 4 fragments. Ornament on top of pommel.",,"Seen by G.F. Lawrence, who pronounces that the patina is NOT that of an implement from the Thames.",Denis Antoine,https://farm2.staticflickr.com/1623/26535832196_f3bc6c82b7_z.jpg,https://farm2.staticflickr.com/1623/26535832196_f3bc6c82b7_b.jpg,https://www.flickr.com/photos/115096994@N02/26535832196,superuser,BitandBobsA15
BAI-28972,727,dagger,,,,Bronze Age,p0gjgrs6qb2,A,,,,,"Orkney, Warbister, 1908",,,,Warbister,,England,Orkney,"Orkney, Orkney, Orkney Kw17, UK",59.01329755,-3.23124029332833,,,,,207.5,57.5,,97.5,,,,,Bronze,,"Width as: ""blade 57.5 mm"", Portion of dagger spearhead consisting of this pointed blade of bronze inserted in an ox horn haft affixed by 3 bronze rivets through the butt of the blade.  The shaft had been attached by 2 wooden rivets which are still in position.","Mann Collection  B107, The University Glascow",,Marla Walcott,https://farm8.staticflickr.com/7481/16081038997_abdb488a90_z.jpg,https://farm8.staticflickr.com/7481/16081038997_abdb488a90_b.jpg,https://www.flickr.com/photos/MicroPasts/16081038997,most detailed record,dirkspart2
BAI-14660,433,Spearhead,IV B,,,Bronze Age,p0gjgrs6qb2,G,"Museum of Archaeology and Ethnology, Cambridge,Foster Bequest (Cat. 290),Prehistoric Bronzes (Cat. 173). Catalogue Lost,z.4300",Z.4300,,MAA Cambridge,"England,Cambridgeshire,Warboys Fen",,,fenland,Warboys,,England,Cambridgeshire,"Warboys, Cambridgeshire, UK",52.4041489,-0.0793559,,,,,315,23,50,327,Green patina flaked with very dark brown: metal showing through chiefly on one face.,Corroded and eaten into and flaky. At the joint of the wings and socket there are several long holes.,19,,,,"Flat wings, edges slightly bevelled. Midrib very prominent: shoulders rectangular; loops ear-like, their sides ridged and produced on to the blade as a low rib for a short distance; rivet holes absent.",,,Joellen McGann,https://farm4.staticflickr.com/3842/15190471705_7f75e8a21a_z.jpg,https://farm4.staticflickr.com/3842/15190471705_7f75e8a21a_b.jpg,https://www.flickr.com/photos/MicroPasts/15190471705,superuser,SpearHeadsA2
BAI-14659,433,Spearhead,V,,,Bronze Age,p0gjgrs6qb2,T,"Museum of Archaeology, Cambridge,(From Fenton and Sons, 12 Holywell St. WC),z.4301",Z.4301,,MAA Cambridge,"England,Cambridgeshire,Warboys Fen",,,fenland,Warboys,,England,Cambridgeshire,"Warboys, Cambridgeshire, UK",52.4041489,-0.0793559,,,,,296,,58,310,Bright green patina and some dark brown,Fairly smooth. The blade more than the shaft is marked and grained in lines longitudinally. Also there are transverse hair-like lines on one aide along the summit of midrib and surrounding the whole shank.,14,,,,Conical socket. Very flat wings of even thickness and very narrow slight bevel. Blade broken and cracked in one place. Two rivet holes in same plane as blade. There is a ridge extending along the seams of the casting which gives a keel like appearance to the sides of the shank. A simple zigzag double line in each of the angles between the wings and the blade.,"Prehistoric Bronzes, 154. No catalogue.,Foster Bequest, 281. The numbers do not correspond in the catalogue.",,Joellen McGann,https://farm4.staticflickr.com/3890/15003907187_1be1b2b1ae_z.jpg,https://farm4.staticflickr.com/3890/15003907187_1be1b2b1ae_b.jpg,https://www.flickr.com/photos/MicroPasts/15003907187,superuser,SpearHeadsA2
BAI-20939,433,Socketed Celt,Socketed Celt (Inadequate Illustration),,,Bronze Age,p0gjgrs6qb2,UI3,"Mr. J. J. Walker, Orchard House, Hexham,1947 Black Gate Museum, Newcastle",,,Private Collection,"England,Northumberland,Warden,Newcastle-Carlisle Railway Cutting west of Haydon Bridge,1835-6",,,,Warden,,England,Northumberland,"Warden, Hexham, Northumberland Ne46, UK",54.995162,-2.1417,,,,1835,82,41,58,,Green,Rough,39,,,Found at the same time as Palstave.,,"Proc. Soc. Antiquarians Newcastle, Vol. V, no. 30, 1892.",,Joellen McGann,https://farm4.staticflickr.com/3951/15576582366_c037d434e8_z.jpg,https://farm4.staticflickr.com/3951/15576582366_c037d434e8_b.jpg,https://www.flickr.com/photos/MicroPasts/15576582366,superuser,drawerA5A6
BAI-5938,433,Looped palstave,,,,Bronze Age,p0gjgrs6qb2,IV3U,"Mr. G. G. Walker, Orchard [...],Hexham",,,Private Collection,"England, northumberland,warden,newcastle-carlisle railway cutting,west of haydon bridge",,,,Warden,,England,Northumberland,"Warden, Northumberland",55.01323225,-2.1639640098246500,,,,1835,145,22,44,,Dark green patina,Pitted,28,"Width: butt 22mm; centre 31.5mm; edge 44mm,Thickness: centre 28mm",,Found at same time as socketed celt.,,"Proc. Soc. Antiquarians Newcastle, Vol. V, no. 30, 1892",,Joellen McGann,http://farm6.staticflickr.com/5547/12675615455_aac6bc9d78_z.jpg,http://farm6.staticflickr.com/5547/12675615455_aac6bc9d78_b.jpg,http://www.flickr.com/photos/MicroPasts/12675615455,superuser,drawA9
BAI-59124,580,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,,,,,,"Ware,Herts.",,,,Ware,,England,Hertfordshire,"Ware, Hertfordshire, United Kingdom",51.8103288,-0.0328751,,,,,,,,,,,,,,,,,JW - Unidentified cards from BA Index drawer A20,Denis Antoine,https://farm2.staticflickr.com/1665/24444230893_ea96f015f2_z.jpg,https://farm2.staticflickr.com/1665/24444230893_ea96f015f2_b.jpg,https://www.flickr.com/photos/115096994@N02/24444230893,superuser,BitsandBobsPt2
BAI-3560,64,PALSTAVE,,,,Bronze Age,p0gjgrs6qb2,,DORCHESTER MUSEUM 1884.9.1,1884.9.1,,Dorchester Museum,"dorset,, wareham, near",,,,Wareham,,England,Dorset,Wareham,50.6868972,-2.1098377,,,,,159,,,,,,,"Width, weight & description not given",,,,"Monk 1900, 51 Br. 6","PI, CI, SI,,  DF(C)",Hugh Fiske,http://farm8.staticflickr.com/7239/13305189055_69651df27d_z.jpg,http://farm8.staticflickr.com/7239/13305189055_69651df27d_b.jpg,http://www.flickr.com/photos/MicroPasts/13305189055,superuser,drawB16
