objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-12870,433,Socketed Axe,,Fragment,2,Bronze Age,p0gjgrs6qb2,I frag; M-2 frag,"British Museum, WG 1909, 1910,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection",WG.1909,H_WG-1909,British Museum,"England,Yorkshire North (ER),Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,42,37,,34,Green,,,"Length: 42mm; 50mm,Width: 37mm; 44mm,Weight: 1909: 34 gms; 1910: 81 gms",,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",,Journ. Brit. Arch. Ass. XX (1864) 107-9.,See reverse,Joellen McGann,https://farm4.staticflickr.com/3906/14961684847_ac84dd2582_z.jpg,https://farm4.staticflickr.com/3906/14961684847_ac84dd2582_b.jpg,https://www.flickr.com/photos/MicroPasts/14961684847,superuser,DrawerA16
BAI-12869,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,UII2,"British Muesum, 1904,Given by J. Pierpont Morgan, Esq., 1909,Greenwell Collection",,,British Museum,"England,Yorkshire North (ER),Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,45,34,,84,Green,,31,,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",Oblong section,"Journ. Brit. Arch. Ass. XX (1864), 107-9.","Inacc. drawing.,CI",Joellen McGann,https://farm4.staticflickr.com/3917/14961540589_d882ff1472_z.jpg,https://farm4.staticflickr.com/3917/14961540589_d882ff1472_b.jpg,https://www.flickr.com/photos/MicroPasts/14961540589,superuser,DrawerA16
BAI-12868,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,KII2,"British Museum, WG 1903,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection",WG.1903,H_WG-1903,British Museum,"England,Yorkshire North (ER),Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,65,42,,124,Dark green,,35,,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",3 ribs,"Journ. Brit. Arch. Ass. XX, (1864), 107-9.","Not quite acc.,CI",Joellen McGann,https://farm4.staticflickr.com/3879/15145267401_fecb60b6db_z.jpg,https://farm4.staticflickr.com/3879/15145267401_fecb60b6db_b.jpg,https://www.flickr.com/photos/MicroPasts/15145267401,superuser,DrawerA16
BAI-12867,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,BI1,"British Museum, WG 1902,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection",WG.1902,H_WG-1902,British Museum,"England,Yorkshire North (ER),Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,74,34,,88,Green,,29,,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",Facetted square mouth.,"Journ. Brit. Arch. Ass. XX, (1864), 107-9.","Not acc.,CI",Joellen McGann,https://farm4.staticflickr.com/3914/15147855632_e7d8468a2a_z.jpg,https://farm4.staticflickr.com/3914/15147855632_e7d8468a2a_b.jpg,https://www.flickr.com/photos/MicroPasts/15147855632,superuser,DrawerA16
BAI-12866,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,UIII2,"British Museum, W.G. 1901,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection",WG.1901,H_WG-1901,British Museum,"England,Yorkshire North (ER),Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,79,51,,160,Green,,40,,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",Rounded edges,,"Inacc. drawing.,CI",Joellen McGann,https://farm4.staticflickr.com/3868/15148252375_5214114ed1_z.jpg,https://farm4.staticflickr.com/3868/15148252375_5214114ed1_b.jpg,https://www.flickr.com/photos/MicroPasts/15148252375,superuser,DrawerA16
BAI-12864,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,MII2,"British Museum, W.G. 1900,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection",WG.1900,H_WG-1900,British Museum,"England,Yorkshire North (ER),Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,86,47,,231,Green patina,,41,,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",3 parallel ribs.,"Journ. Brit. Arch. Ass., XX, (1864), 107-9.","Inacc.,CI",Joellen McGann,https://farm4.staticflickr.com/3862/14961541529_37f57ba098_z.jpg,https://farm4.staticflickr.com/3862/14961541529_37f57ba098_b.jpg,https://www.flickr.com/photos/MicroPasts/14961541529,superuser,DrawerA16
BAI-12863,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,UII2,"British Museum, W.G. 1899,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection",WG.1899,H_WG-1899,British Museum,"England,Yorkshire North (ER),Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,107,44,,242,Green,,40,Length: 106.5mm,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",Loop,Journ. Brit. Arch. Ass. XX (1864) 107-9.,"Not quite accurate,CI",Joellen McGann,https://farm4.staticflickr.com/3871/15147856332_85d0c18e30_z.jpg,https://farm4.staticflickr.com/3871/15147856332_85d0c18e30_b.jpg,https://www.flickr.com/photos/MicroPasts/15147856332,superuser,DrawerA16
BAI-12862,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,UII3,"British Museum, WG 1898,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection",WG.1898,H_WG-1898,British Museum,"England,Yorkshire North (ER),Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,105,44,,250,,,41,Thickness: 40.5mm,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",Square section; loop.,Journ. Brit. Arch. Ass. XX (1864) 107-9.,"Inacc. drawing.,CI",Joellen McGann,https://farm4.staticflickr.com/3890/15145268481_8b8249e63c_z.jpg,https://farm4.staticflickr.com/3890/15145268481_8b8249e63c_b.jpg,https://www.flickr.com/photos/MicroPasts/15145268481,superuser,DrawerA16
BAI-12861,433,Chisel,Tanged & Collared,,,Bronze Age,p0gjgrs6qb2,,"British Museum, W.G. 1906,Given by J. Pierpont Morgan Esq, 1909,Greenwell Collection",WG.1906,H_WG-1906,British Museum,"England,Yorkshire North,Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,118,31,,64,Green patina,,18,,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",Stop and stout square tang.,Journ. Brit. Arch. Ass. XX (1864) 107-9,"Not. acc.,CI",Joellen McGann,https://farm6.staticflickr.com/5560/14961542799_a2ca1ce133_z.jpg,https://farm6.staticflickr.com/5560/14961542799_a2ca1ce133_b.jpg,https://www.flickr.com/photos/MicroPasts/14961542799,superuser,DrawerA16
BAI-12860,433,Chisel,Tanged & Collared,,,Bronze Age,p0gjgrs6qb2,,"British Museum, 1905,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection",,,British Museum,"England,Yorkshire North,Westow",,,,Westow,,England,North Yorkshire,"Westow, York, North Yorkshire YO60, UK",54.075476,-0.855256,SE 75 65,,,,101,23,,47,Green,,16,,,"Hoard of 7 socketed axes, 2 fragments, 2 tanged chisels, 1 socketed chisel, 1 socketed gouge, 1 tanged sword-hilt, 1 winged axe, and casting jet.",Stop-ridge,Journ. Brit. Arch. Ass. XX (1864) 107-9,"Not acc.,CI",Joellen McGann,https://farm4.staticflickr.com/3839/14961542669_b9d91b872d_z.jpg,https://farm4.staticflickr.com/3839/14961542669_b9d91b872d_b.jpg,https://www.flickr.com/photos/MicroPasts/14961542669,superuser,DrawerA16
