objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-11196,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Exeter Museum,(No. 310),Presented 31 January 1879 by His Grace the Duke of Bedford, owner of the field.",310,,Exeter Museum,"England,Devonshire,Plymstock,in a field called Rocky Parks, about 1 mile E. of Oreston, in the Cattewater, Plymouth Sound, 2 feet deep.,24 October 1868",,,,Plymstock,,England,Devon,"Plymstock, Plymouth, Plymouth, Plymouth Pl9, UK",50.3600427,-4.0911388,,24,10,1868,96,24,34,206,,,18,"Width: edge 34mm; butt 24mm,Thickness: 18mm; 12mm,Weight: 205.55 gms",,"Part of the well-known Plymstock Hoard, consisting of 16 celts, 3 daggers, 1 spear-head, and 1 narrow chisel.",Broken and much corroded.,"Archaeological Journal, XXVI, 346.,Trans. Devonshire Association, IV, 304,Evans, J. Anc. Bronze Implements, 50, 165, 241, 259, 464",This hoard lay under a flat stone supposed to weigh between 3 and 4 cwts.,Joellen McGann,https://farm6.staticflickr.com/5591/14978455652_856555201c_z.jpg,https://farm6.staticflickr.com/5591/14978455652_856555201c_b.jpg,https://www.flickr.com/photos/MicroPasts/14978455652,superuser,flangedAxesA1
BAI-11195,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Exeter Museum,(No. 309),Presented 31 January 1879 by His Grace the Duke of Bedford, owner of the field.",309,,Exeter Museum,"England,Devonshire,Plymstock,in a field called Rocky Parks, about 1 mile E. of Oreston, in the Cattewater, Plymouth Sound, 2 feet deep.,24 October 1868.",,,,Plymstock,,England,Devon,"Plymstock, Plymouth, Plymouth, Plymouth Pl9, UK",50.3600427,-4.0911388,,24,10,1868,107,22,50,203,Brown and green. Hard sandy incrustation in parts.,,16,"Width: edge 50mm; butt 22mm,Thickness: 16mm; 12mm,Weight: 203.1 gms",,"Part of the well-known Plymstock Hoard, consisting of 16 celts, 3 daggers, 1 spear-head, and 1 narrow chisel.",,"Archaeological Journal XXVI, 346.,Trans. Devonshire Association, N. 304,Evans, J., Anc. Bronze Implements, 50, 165, 241, 259, 464.",This hoard lay under a flat stone supposed to weigh between 3 and 4 cwt.,Joellen McGann,https://farm4.staticflickr.com/3842/14955821366_8cd58d365c_z.jpg,https://farm4.staticflickr.com/3842/14955821366_8cd58d365c_b.jpg,https://www.flickr.com/photos/MicroPasts/14955821366,superuser,flangedAxesA1
BAI-11194,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Exeter Museum,(No. 308),Presented 31 January 1870 by His Grace the Suke of Bedford, owner of the field.",308,,Exeter Museum,"England,Devonshire,Plymstock,in a field called Rockt Parks, about 1 mile E. of Oreston, in the Cattewater, Plymouth Sound, 2 feet deep,24 October 1868",,,,Plymstock,,England,Devon,"Plymstock, Plymouth, Plymouth, Plymouth Pl9, UK",50.3600427,-4.0911388,,24,10,1868,115,20,73,279,Brown with green sandy incrustations.,,17,"Width: edge 73mm; butt 20mm,Thickness: 17mm; 13mm,Weight: 278.5 gms",,"Part of the well-known Plymouth Hoard, consisting of 16 celts, 3 daggers, 1 spear-head, and 1 narrow chisel.",,"Archaeological Journal XXVI, 346,Trans. Devonshire Association, No. 304,Evans, J., Anc. Bronze Implements, 50, 165, 241, 259, 464.",This hoard lay under a flat stone supposed to weigh between 3 and 4 cwt.,Joellen McGann,https://farm6.staticflickr.com/5567/14792252727_a468097f84_z.jpg,https://farm6.staticflickr.com/5567/14792252727_a468097f84_b.jpg,https://www.flickr.com/photos/MicroPasts/14792252727,superuser,flangedAxesA1
BAI-11193,433,Flanged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Exeter Museum,(No. 307),Presented 31 January 1879  by His Grace the Duke of Bedford, owner of the field.",307,,Exeter Museum,"England,Devonshire,Plymstock,in a field called Rocky Parks, about 1 mile E. of Oreston in the Cattewater, Plymouth Sound, 2 feet deep,24 October 1868",,,,Plymstock,,England,Devon,"Plymstock, Plymouth, Plymouth, Plymouth Pl9, UK",50.3600427,-4.0911388,,24,10,1868,108,23,72,230,Brownish with green blistered encrustration.,,15,"Width: edge 72mm; butt 23mm,Thickness: 15mm; 11mm,Weight: 230.12 gms",,"Part of the well-known Plymouth Hoard, consisting of 16 celts, 3 daggers, 1 spear-head, and 1 narrow chisel.",,"Archaeological Journal, Vol. XXVI, 346,Trans. Devonshire Association, No. 304,Evans, J. Anc. Bronze Implements, 50, 165, 241, 259, 464.",This hoard lay under a flat stone supposed to weigh between 3 and 4 cwt.,Joellen McGann,https://farm6.staticflickr.com/5562/14978456072_820dcee44a_z.jpg,https://farm6.staticflickr.com/5562/14978456072_820dcee44a_b.jpg,https://www.flickr.com/photos/MicroPasts/14978456072,superuser,flangedAxesA1
BAI-21899,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,KII2,"Royal Pump Room Museum, Harrogate",KD4,,"Royal Pump Room Museum, Harrogate","England,Pocklington,Brought in by Pocklington resident - found in garden.",,,auction,Pocklington,,England,East Riding of Yorkshire,"Pocklington, York, East Riding Of Yorkshire Yo42, UK",53.9315681,-0.7761036,,,,,79,,51,170,,,,"Length: 3 1/0"" = 78.74mm,Width: 2"" = 50.8mm,Weight: 6 oz. = 170.097 gms",Bronze,,,,,Joellen McGann,https://farm4.staticflickr.com/3951/15601233392_99db6eb159_z.jpg,https://farm4.staticflickr.com/3951/15601233392_99db6eb159_b.jpg,https://www.flickr.com/photos/MicroPasts/15601233392,superuser,drawerA5A6
BAI-11764,433,Haft-Flanged Axe ,"Wing-Flanged"" in PPS 1959",,,Bronze Age,p0gjgrs6qb2,,York Museum,,,York Museum,"England,Yorkshire,Pockthorpe",,,,Pockthorpe,,England,East Riding of Yorkshire,"Pockthorpe Lane, Driffield, East Riding Of Yorkshire Yo25, UK",52.534294,0.8240899,,,,,140,27,55,326,Green to brown.,Corroded in places.,9,"Width: edge 55mm; middle 25mm; butt 27mm,Thickness: 9mm; 32mm; 3mm[;[]weight: 326.02 gms",,,Outside faces of flanges have been rubbed down - no cast marks shown. Good condition except edge.,,,Joellen McGann,https://farm4.staticflickr.com/3855/14980374195_4f3d9d4c93_z.jpg,https://farm4.staticflickr.com/3855/14980374195_4f3d9d4c93_b.jpg,https://www.flickr.com/photos/MicroPasts/14980374195,superuser,flangedAxesA1
BAI-20183,433,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,T3,"Mortimer Archaeological Collection,Hull Munic. Mus.,185",185,,Hull Municipal Museum,"England,Hampshire,Pokesdown, near Bournemouth",,,,Pokesdown,,England,Hampshire,"Pokesdown, Bournemouth, Bournemouth, Bournemouth Bh5, UK",50.7318788,-1.8231354,,,,,118,36,,292,Greenish brown,Slightly pitted.,34,,,,Socketed celt,Hull Museums No. 213,,Joellen McGann,https://farm6.staticflickr.com/5614/15413096919_1d69cdc4ef_z.jpg,https://farm6.staticflickr.com/5614/15413096919_1d69cdc4ef_b.jpg,https://www.flickr.com/photos/MicroPasts/15413096919,superuser,drawerA5A6
BAI-28579,433,Rapier,,,,Bronze Age,p0gjgrs6qb2,B,"London Museum, C.875 (878)",C.875 (878),,Museum of London,"England,Greater London (Middlesex),Ponder's End",,,,Ponder's End,,England,Greater London,"Ponders End, Enfield, Enfield, Greater London En3, UK",51.6446224,-0.0463933,,,,,428,25,,312.6,Bronze patina.,Slightly rough.,9,,,,Blade cracked. Two rivets.,"B.A.V. Trump, P.P.S., 1962, No. 5, p. 96, 116",Trump's II Wandsworth.,Joellen McGann,https://farm8.staticflickr.com/7496/15863301588_cfc684e1bf_z.jpg,https://farm8.staticflickr.com/7496/15863301588_cfc684e1bf_b.jpg,https://www.flickr.com/photos/MicroPasts/15863301588,superuser,drawA10
BAI-3713,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,I1I,"Herts County Museum, St. Albans,lent by Capt. J. H. Ball, RAF, 36",RAF36,,Hertfordshire County Museum,"England, greater london,ponders end,lea",,,,Ponders End,,England,Greater London,"Ponders End, London",51.6428463,-0.0347837,,,,,153,24,65,411,Dull light brown with rust adhering to sides of wings.,Smooth,29,"Length: 152.5mm,Width: edge 65mm; middle 24mm; butt 23mm,Thickness: 29mm; 7.5mm; 27mm,Weight: 411.05 gms",,,Well preserved.,,,Joellen McGann,http://farm4.staticflickr.com/3751/13305599614_f71f649540_z.jpg,http://farm4.staticflickr.com/3751/13305599614_f71f649540_b.jpg,http://www.flickr.com/photos/MicroPasts/13305599614,superuser,drawB16
BAI-6030,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,I2A,"1923,Present location unknown, if this can be identified, advise Mrs. L. F. Chitty, Yockleton Rectory",,,Private Collection,"England, shropshire,pontesbury",,,,Pontesbury,,England,Shropshire,Pontesbury,52.65043575,-2.8803469247313300,,,,,154,23,81,,,,33,Width: edge 81mm; butt 23mm,,,"""Blade above stop ridge and between flanges distinctly thinner than immediately below stop ridge."" SCF,""In possession of Rev. S.C. Freer Vicar of High Ercall 1900."",In this sale 1902.",,This was traced from a drawing from R. Lloyd Kenyon Esq. Pradoc. Oswestry - the only information is given above.,Joellen McGann,http://farm4.staticflickr.com/3717/12676052354_99520de181_z.jpg,http://farm4.staticflickr.com/3717/12676052354_99520de181_b.jpg,http://www.flickr.com/photos/MicroPasts/12676052354,superuser,drawA9
