objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-14000,658,SPEARHEAD,,,,Bronze Age,p0gjgrs6qb2,,PRVATE (1905) Mr. B.A. BAKER of BRISTOL.,,,Private Collection,"ENGLAND,GLOUCESTERSHIRE,WOTTON UNDER EDGE,BLACKENBURY CAMP",,,,Wotton Under Edge,,England,Gloucestershire,"Wotton-under-edge, Wotton-under-edge, Gloucestershire Gl12, UK",51.6378241,-2.3547251,,,,1903,"216 approx., Blade length >127, Tang length > 76.2",,,,,,,"Circumstances: found c.1903 by a keeper when,stopping up rabbit holes. A fragment of bronze  saw was found at the same time,but not kept.,  Context: Poss. Hoard.,  Condition: Complete",,,"Typology: Tongued spearhead, prominent mid-rib, sides ornamented with,four fine parallel lines, converging at the point.","""Bristol Archaeological Notes for 1905"", p. 265-283,TB & GAS 29, 1906",,Susan Magyarody,https://farm4.staticflickr.com/3860/15190417235_4bc66bcf8c_z.jpg,https://farm4.staticflickr.com/3860/15190417235_4bc66bcf8c_b.jpg,https://www.flickr.com/photos/MicroPasts/15190417235,most detailed record,SpearHeadsA2
BAI-4095,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,I1D,"Alnwick Castle, No. 202",202,,Alnwick Castle,"England, lincolnshire,wragby",,,,Wragby,,England,Lincolnshire,"Wragby, England",53.287009,-0.3035517,,,,,165,26,70,425,Bronze patina a few green stains.,Smooth,27,Width: edge 70mm; centre 26mm; butt 23mm,,With palstaves 200 + 201,,,,Joellen McGann,http://farm4.staticflickr.com/3767/13305487293_a4f909dc06_z.jpg,http://farm4.staticflickr.com/3767/13305487293_a4f909dc06_b.jpg,http://www.flickr.com/photos/MicroPasts/13305487293,superuser,drawB16
BAI-4094,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,I1U,"Alnwick Castle, No. 201",201,,Alnwick Castle,"England, lincolnshire,wragby",,,,Wragby,,England,Lincolnshire,"Wragby, England",53.287009,-0.3035517,,,,,159,23,61,425,Bronze patina green stains.,Smooth,28,Width: edge 61mm; centre 23mm; butt 23mm,,With palstaves 200 and 202,,,,Joellen McGann,http://farm4.staticflickr.com/3679/13305337775_35a6bd9ba8_z.jpg,http://farm4.staticflickr.com/3679/13305337775_35a6bd9ba8_b.jpg,http://www.flickr.com/photos/MicroPasts/13305337775,superuser,drawB16
BAI-4093,433,Unlooped Palstave,,,,Bronze Age,p0gjgrs6qb2,I1R,"City+County Museum, Lincoln,Donor G.E.B. Padley, Solicitor,son of the finder - 1927",,,City & County Museum,"England, lincolnshire,wragby near,bullington (rand parish),found in 1842, by the late j.s. padley, surveyor",,,,Wragby Near,,England,Lincolnshire,"Bullington, Lincolnshire",53.2869449,-0.3603398,,,,1842,168,26,75,490,,Mostly brassy with green corrosion in places.,30,"Width; below butt 26mm; edge 75mm; flanges 25mm,Thickness: at ridge 30mm,",Bronze,,,"""Lincoln Chronicle"", 28th May 1927, (Illust.)",,Joellen McGann,http://farm4.staticflickr.com/3824/13305487613_e42083f777_z.jpg,http://farm4.staticflickr.com/3824/13305487613_e42083f777_b.jpg,http://www.flickr.com/photos/MicroPasts/13305487613,superuser,drawB16
BAI-27158,727,Torc,,,,Bronze Age,p0gjgrs6qb2,,"Private - ?, sold at Christie's 'property of a Nobleman'",,,Private Collection,"England [l;] Somerset, Wraxall",,,auction,Wraxall,,England,Somerset,"Wraxall, Bristol, North Somerset Bs48, UK",51.443109750000000,-2.734971416807690,,,,,See Description,,,,,,,,,,"Dimensions: diameter 158mm max., Bronze torc, round section,tapering at each end, with turned back terminals., Condition:  complete, Circumstances: ?",,,Marla Walcott,https://farm8.staticflickr.com/7554/15938415255_d9bc17ffb1_z.jpg,https://farm8.staticflickr.com/7554/15938415255_d9bc17ffb1_b.jpg,https://www.flickr.com/photos/MicroPasts/15938415255,most detailed record,ornamentsA15
BAI-30219,873,DIRK,Trump's I with trapezoidal plate,,,Bronze Age,p0gjgrs6qb2,B,"Jan 1937.,Hythe End Aggregates ltd, a subsidiary co of Wm. Truchel ltd.  141E Battersea Park Rd. S.W.8.,LONDON,British Museum. Unregistered",,,Private Collection,"England,BERKSHIRE,Wraysbury,,Hythe End,See Bucks Map (6""). LVIII N.E: spot marked X. Recovered by suction-pump, working 12'-25' below water level, in sandpit. The formation here is old grey pebbly sand of the Thames bed (Runnymede).,Found on or about Jan 7, 1937.",,,river,Wraysbury,,England,Berkshire,"Hythe End, Staines, Windsor And Maidenhead Tw19, UK",51.4446,-0.5448,TQ 00 74,7,1,1937,258,61,,154,Gold colour on one side; the other the same with patches of black patina by shoulders and on one wing of blade.,Smooth + in fine condition.,5,"Geolocation: guessed at the match with Staines as Wraysbury is also in Maidenhead and Kent.  Should be easy to locate precisely if you still have the map marked with an X!,  Collection: wasn't sure of spelling of ""Wm Tru[?]el ltd"",  Width: measurement qualified as being ""at shoulders"",  Drawing: 3 annotations showing where ""Edge turned over"" and one ""Edge Broken""",,"A ring of ?bronze and also some bones looking like ?human long-bones were recovered by the pump at the same time, but were not rescued in time.","Dirk with two loose rivets at top.  Mid-rib extending to  point.  Both edges slightly turned over, + one broken towards the tip of blade.  Otherwise condition exceptionally good.","B. Trump. P.P.S.  1962  No.5.  p.95.    No 13,",Inacc drawing,Jane Williams,https://farm9.staticflickr.com/8606/16255820357_f8884fd728_z.jpg,https://farm9.staticflickr.com/8606/16255820357_f8884fd728_b.jpg,https://www.flickr.com/photos/MicroPasts/16255820357,most detailed record,singleA18
BAI-28421,433,Dirk,trapezoidal plate,,,Bronze Age,p0gjgrs6qb2,D,"Private Collection,April 16, 1935,R.A. Wells Esq.: Manager Wraysbury Sand and Gravel Corp, Buckinghamshire",,,Private Collection,"England,Buckinghamshire,Wraysbury,Dredged up with gravel at Wraysbury Sand and Gravel Corp., Jan. 1935",,,"river,dredged",Wraysbury,,England,Buckinghamshire,"Wraysbury, Windsor And Maidenhead, UK",51.4574568,-0.5606471,,,1,1935,157,44,,63.79,Greenish-brown dull patina.,,6,Weight: 2 1/4 oz. = 63.79 gms,,,,"B.A.V. Trump, P.P.S., 1962, No. 5, p. 95, No. 17",Trump's III Lisburn,Joellen McGann,https://farm8.staticflickr.com/7552/16050042062_0e3364d2e3_z.jpg,https://farm8.staticflickr.com/7552/16050042062_0e3364d2e3_b.jpg,https://www.flickr.com/photos/MicroPasts/16050042062,superuser,drawA10
BAI-6140,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,I1A,King's Lynn Museum,,,King's Lynn Museum,"England, norfolk,wrelton",,,,Wrelton,,England,Norfolk,"Wrelton, England",54.2646649,-0.8247023,,,,,161,26,66,,,Smooth brown with patches of rough green patina,28,"Width: edge 66mm; middle 26mm; butt 25mm,Thickness: 28mm; 27mm; 9mm",,,,,,Joellen McGann,https://farm6.staticflickr.com/5509/12676180404_4661628754_z.jpg,https://farm6.staticflickr.com/5509/12676180404_4661628754_b.jpg,http://www.flickr.com/photos/micropasts/12676180404,superuser,drawA9
BAI-3460,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,I1D,"National Museum of Wales, Cardiff,18.77/8",18.77/8,,National Museum of Wales,"wales,denbighshire,wrexham,action park",,,,Wrexham,,Wales,Wrexham,"Acton, Wrexham",53.057849,-2.9821201,,,,,133,24,49,,Green,"Rough, but even",5,"Width: edge 49mm; middle 24mm; butt 23mm,Thickness: 5mm; 23mm",,5 other palstaves and a flanged celt.,Good condition,,,Joellen McGann,http://farm8.staticflickr.com/7107/13305544404_4ba8acdeae_z.jpg,http://farm8.staticflickr.com/7107/13305544404_4ba8acdeae_b.jpg,http://www.flickr.com/photos/MicroPasts/13305544404,superuser,drawB16
BAI-3459,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,I2F,"National Museum of Wales, Cardiff,18.77.4",18.77.4,,National Museum of Wales,"wales,denbighshire,wrexham,acton park",,,,Wrexham,,Wales,Wrexham,"Acton, Wrexham",53.057849,-2.9821201,,,,,183,22,75,,Green,Smooth,9,"Width: edge 75mm; middle 22mm; butt 20mm,Thickness: 9mm; 39mm",,5 other palstaves and a flanged celt.,Good condition.,,,Joellen McGann,http://farm3.staticflickr.com/2875/13305329333_6aedc58bd2_z.jpg,http://farm3.staticflickr.com/2875/13305329333_6aedc58bd2_b.jpg,http://www.flickr.com/photos/MicroPasts/13305329333,superuser,drawB16
