objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-11127,433,Flanged Axe,,,,Bronze Age,p0gjgrs6qb2,,"Lost, formerly Collection A. Relph, B17",,,Private Collection,"England,Cambridgeshire",,,,,,England,Cambridgeshire,"Cambridgeshire, UK",52.2055314,0.1186637,,,,,171,90,,,,"shiny dark brown, undamaged",,,,,,,MJR,Joellen McGann,https://farm4.staticflickr.com/3872/14792262007_d83670dc97_z.jpg,https://farm4.staticflickr.com/3872/14792262007_d83670dc97_b.jpg,https://www.flickr.com/photos/MicroPasts/14792262007,superuser,flangedAxesA1
BAI-62359,433,Cauldron foot,,Fragment,,Medieval,p0gjgrsxwzx,,"Worcester Museum,Pres. by Canon A. H. Winnington Ingram",,,Worcester Museum,"England,Worcestershire,Knowle Hill",,,hillside,,,England,Worcestershire,"Worcestershire, UK",52.2109495,-2.156955513242220,,,,,58,30; 45,,,,,18,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7197/27007600591_6457af6706_b.jpg,https://farm8.staticflickr.com/7197/27007600591_6457af6706_b.jpg,https://www.flickr.com/photos/115096994@N02/27007600591,superuser,DubiousBA
BAI-28968,433,Flat Knife/Dagger,Rivetted Flat Knife Dagger,,,Bronze Age,p0gjgrs6qb2,II,"Cardiff, National Museum of Wales, 25/59 A.",53.471,,National Museum of Wales,"Wales,Powys,Llandrindod (Golf Links),Found in 1910, on golf links during the clearance of mould.",,,,,,Wales,,"Llandrindod, Llandrindod Wells, Llandrindod Wells, Powys Ld1, UK",52.23137305,-3.371583893336880,,,,1910,84,30,,,Greeny blue,Smooth,1.5,Thickness: 1.5mm to 2mm,,,Good condition.,,,Joellen McGann,https://farm8.staticflickr.com/7560/16266906645_bce07cb60a_z.jpg,https://farm8.staticflickr.com/7560/16266906645_bce07cb60a_b.jpg,https://www.flickr.com/photos/MicroPasts/16266906645,superuser,dirkspart2
BAI-11369,433,Cast Flanged Axe,Decorated,,,Bronze Age,p0gjgrs6qb2,,"Private Collection,R. Abel Smith, Esq.,Netherwood Manor, Tenbury Wells, Worcs.,Given to him by an ironmonger and antique dealer in Tenbury, Worcs., who said he bought them from Mr. Chile-Freeman (d. 1943), and he understood they came from Netherwood as stated.",,,Private Collection,"England,Herefordshire,?Ireland: no history, But,Stated to have been found in Herefordshire, NW (near Worcs. border),p. Thornbury,Netherwood Manor (old house),in digging foundations for a pigsty,c.1921",,,,,,Ireland,,"Thornbury, Bromyard, Herefordshire Hr7, UK",52.2342,-2.5558,,,,1921,123,20,62,227,Brown.,Fairly goof. Face A. Remains of dull brown patina over gold core which shows lustrous on edges. Face B. Rich chocolate-brown.,13,"Width: edge 62mm; centre 27mm; butt 20mm,Thickness: Flange 13mm; Centre 10mm,Weight: 8 oz = 226.796",Bronze,"Said to have been found ""with a lot more"", including a hammer-flanged axe, decorated, a winged (irish) palstave, and a small ribbed (irish) spearhead, in the same collection.","Good condition. Butt end plain. Central low ridge. Between ridges and secondary edge faces are rippled in a curved hollow bands, much worn on face B.  Edge well curved and finely preserved. Low cast flanges: sides hammered and fluted in 3 planes.","L.F. Chitty, Trans Woolhope NFC, XXXII, ii (1947), xlv-xlix, Photo.","Irish type; panel of ornament characteristic. ? Possibly escapes from the Museum Collection of St. Michael's Choir School, Tenbury, thrown away in 1937, which included a bronze halbard of Irish type.,L. F. Chitty. 18 March 1947",Joellen McGann,https://farm4.staticflickr.com/3888/14793244458_f3f974bc6b_z.jpg,https://farm4.staticflickr.com/3888/14793244458_f3f974bc6b_b.jpg,https://www.flickr.com/photos/MicroPasts/14793244458,superuser,flangedAxesA1
BAI-13015,473,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"ST ALBANS, Herts County Museum, Ball Coll.",,,Hertfordshire County Museum,"NORTHANTS, Northampton",,,,,,England,Northamptonshire,"Northampton, Northampton, UK",52.23433665,-0.9028072768185830,,,,,106,36,,,,"matt dark brown, pitted; blade worn down, especially on upper blade",,,,,,,,Dina Fathalla,https://farm6.staticflickr.com/5573/14992805890_f36a65e55f_z.jpg,https://farm6.staticflickr.com/5573/14992805890_f36a65e55f_b.jpg,https://www.flickr.com/photos/MicroPasts/14992805890,superuser,DrawerA14
BAI-13014,226,SPEARHEAD,,,,Bronze Age,p0gjgrs6qb2,,"NORTHAMPTON Museum, D68-1958-9",D68.1958.9,,Northampton Central Museum,"NORTHANTS, Northampton",,,,,,England,Northamptonshire,Northampton,52.23433665,-0.9028072768185830,,,,,146,23,,,,"matt dark brown; blade edges badly damaged, surface corroded",,,,,,,MJR,Elaine Dale,https://farm4.staticflickr.com/3868/14992715899_59eb550961_z.jpg,https://farm4.staticflickr.com/3868/14992715899_59eb550961_b.jpg,https://www.flickr.com/photos/MicroPasts/14992715899,superuser,DrawerA14
BAI-15053,433,Hammer,,,,Bronze Age,p0gjgrs6qb2,,"Ashmolean Museum, Oxford,Evans Collection, 1927.2382,Prigg Collection",1927.2382,,Ashmolean Museum,"England,Suffolk",,,,,,England,Suffolk,"Suffolk, UK",52.241001350000000,1.0466830312565200,,,,,53,19,,41,Dirty Green Patina,,18,"Width: 19mm; Depth of socket 18mm,Weight: 40.85 gms",,,Round mout with square opening. Collar has portions of 2 jets on rim.,,,Joellen McGann,https://farm4.staticflickr.com/3870/15176781736_86da35cfa4_z.jpg,https://farm4.staticflickr.com/3870/15176781736_86da35cfa4_b.jpg,https://www.flickr.com/photos/MicroPasts/15176781736,superuser,A8tools
BAI-15082,433,Socketed Gouge,,,,Bronze Age,p0gjgrs6qb2,,"Colchester Museum,Acton Collection, MDCCCXCVII (1897)",MDCCCXCVII,,Colchester Museum,"England,Suffolk",,,,,,England,Suffolk,"Suffolk, UK",52.241001350000000,1.0466830312565200,,,,,65,19,17,50,Some light green patina beneath the rough surface.,Rather rough and heavily encrusted dark green. Traces of gravel outside as well as inside the socket.,20,"Width: edge 16.5mm; socket 19mm,Thickness: socket 20mm,Weight: 49.6 gms (slt less (1 3/4 oz)",Bronze,,"Encrusted in socket is a piece of metal, about half way down, and nearer the mouth of socket is a smaller  piece.",,,Joellen McGann,https://farm6.staticflickr.com/5571/15013004239_a75fc236e2_z.jpg,https://farm6.staticflickr.com/5571/15013004239_a75fc236e2_b.jpg,https://www.flickr.com/photos/MicroPasts/15013004239,superuser,A8tools
BAI-61562,580,Casting waste,,Fragment,,Bronze Age,p0gjgrs6qb2,,"Colchester Museum.,Acton Collection No. 1896.",1896,,Colchester Museum,"England,Suffolk",,,,,,England,Suffolk,"Suffolk, United Kingdom",52.241001350000000,1.0466830312565200,,,,,76.5,19; 24; 27,,106.31,dark brownish green,smooth - slightly pitted - traces of earth adhering.,11.5; 20.5,,,,The back is rather hollowed & the front decorated with raised ribs.,,,Denis Antoine,https://farm2.staticflickr.com/1650/26469506722_def993665d_z.jpg,https://farm2.staticflickr.com/1650/26469506722_def993665d_b.jpg,https://www.flickr.com/photos/115096994@N02/26469506722,superuser,BitandBobsA15
BAI-59237,580,Flanged Axe,,,,Bronze Age,p0gjgrs6qb2,,"London, British Museum, 1923. 10-10. 1","1923,10-10.1",,British Museum,Suffolk,,,,,,England,Suffolk,"Suffolk, United Kingdom",52.241001350000000,1.0466830312565200,,,,,167,100,,,,,,,,,,,"MJR,JW - Unidentified cards from BA index drawer A20.",Denis Antoine,https://farm2.staticflickr.com/1487/24703442169_2659e28cca_z.jpg,https://farm2.staticflickr.com/1487/24703442169_2659e28cca_b.jpg,https://www.flickr.com/photos/115096994@N02/24703442169,superuser,BitsandBobsPt2
