objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-29928,727,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"London, British Museum  94.  12-10.48",1894.  12-10.48,,British Museum,"Berks/Bucks, in Thames, between Taplow + Maidenhead",,,river,,,England,Buckinghamshire,"Taplow, Buckinghamshire, UK",51.5447992,-0.683089434829654,,,,,124,22,,,,"light greeny-brown, casting unfinished at one loop; blade edges nicked slightly",,Lower left corner: MJR,,,,,,Marla Walcott,https://farm8.staticflickr.com/7419/15819205524_10a2286189_z.jpg,https://farm8.staticflickr.com/7419/15819205524_10a2286189_b.jpg,https://www.flickr.com/photos/MicroPasts/15819205524,most detailed record,singleA18
BAI-30255,580,Sword,Leaf shaped,,,Bronze Age,p0gjgrs6qb2,IV b,British Museum 64 9 3 5,"1864,9-3.5",,British Museum,"England, R. Thames",,,river,,,England,Greater London,Tamise,51.5601534,-0.7793712,,,,,636,"blade 42; 31, 45; hilt 56; 22; 25.5; 33",,741.1,black stains on dull bronze.,very finely mottled.,blade 7; hilt 7,,,,9 rivet holes,,"Hilt section, Drawing not quite accurate., CI",Denis Antoine,https://farm8.staticflickr.com/7408/16264843847_95058d2097_z.jpg,https://farm8.staticflickr.com/7408/16264843847_95058d2097_b.jpg,https://www.flickr.com/photos/MicroPasts/16264843847,superuser,bmswords
BAI-30254,580,Sword,Leaf shaped,,,Bronze Age,p0gjgrs6qb2,II a,"British Museum, 56 7 1 1353 CRS. } ? ref.",1857.9-20.1,,British Museum,"England, R. Thames",,,river,,,England,Greater London,Tamise,51.5601534,-0.7793712,,,,,620,blade 43; 31.5; hilt 53,,601.35,slight patina greenish brown.,"rough, with some whitish encrustations.",blade 7,,,,Hilt broken. 3 rivets. Blade is twisted.,,"Inacc. drawing, CI",Denis Antoine,https://farm9.staticflickr.com/8676/15828226204_1f81202493_z.jpg,https://farm9.staticflickr.com/8676/15828226204_1f81202493_b.jpg,https://www.flickr.com/photos/MicroPasts/15828226204,superuser,bmswords
BAI-30150,580,Rapier,,,,Bronze Age,p0gjgrs6qb2,C,"Trump's II Mortlake, British Museum 57 10 16 1, Bought from Joshua Blundell / 57.",1857.10-16.1,,British Museum,"England, R. Thames",,,river,,,England,Greater London,"Tamise, United Kingdom",51.5601534,-0.7793712,,,,,528,hilt plate 59; blade 30,,455.1,"dark brown, metal showing.",rather scratched.,blade 7,,,,2 Rivets.,"B.A.V. Trump, P.P.S. 1962, No. 5, p. 97, 136","OK. needs rivets., CI",Denis Antoine,https://farm8.staticflickr.com/7363/16440794392_2f3f837715_z.jpg,https://farm8.staticflickr.com/7363/16440794392_2f3f837715_b.jpg,https://www.flickr.com/photos/MicroPasts/16440794392,superuser,singleA18
BAI-30149,580,Rapier,,,,Bronze Age,p0gjgrs6qb2,B,"Trump's II Wandsworth, British Museum 64 9 12 1, purchased 1864.","1864,9-12.11",,British Museum,"England, R. Thames",,,river,,,England,Greater London,"Tamise, United Kingdom",51.5601534,-0.7793712,,,,,423,blade 22; hilt plate 70,,242.97,"dark brown, showing bronze, especially on reverse.",pitted.,blade 5,,,,2 Rivets. Slight crack across the centre of blade.,"B.A.V. Trump, P.P.S. 1962, No. 5, p. 96., 110","Almost OK, CI",Denis Antoine,https://farm9.staticflickr.com/8586/16440794232_ece04bc727_z.jpg,https://farm9.staticflickr.com/8586/16440794232_ece04bc727_b.jpg,https://www.flickr.com/photos/MicroPasts/16440794232,superuser,singleA18
BAI-30146,580,Dagger,Long & broad,,,Bronze Age,p0gjgrs6qb2,,BM. 56. è-1. 1359 C.R.S.,1856.-1.1359,,British Museum,"England, R. Thames",,,river,,,England,Greater London,"Tamise, United Kingdom",51.5601534,-0.7793712,,,,,,,,,,,,,,,,,CI,Denis Antoine,https://farm9.staticflickr.com/8591/15821668213_a848c6bca0_z.jpg,https://farm9.staticflickr.com/8591/15821668213_a848c6bca0_b.jpg,https://www.flickr.com/photos/MicroPasts/15821668213,superuser,singleA18
BAI-30145,580,Dagger,Ogival,,,Bronze Age,p0gjgrs6qb2,Ogival,"Trump's 'Misc.', British Museum 82 5 18 6, presented 1882","1882,5-18.6",,British Museum,"England, R. Thames",,,river,,,England,Greater London,"Tamise, United Kingdom",51.5601534,-0.7793712,,,,,342,hilt 68; 70; blade 36,,474.86,"dark brown, with patches of bronze.",slightly encrusted.,blade 7,,,,Ornamented with incised lines & dots. Dome shaped rivet & 2 small rivet holes. Point broken. Central thickening in blade & hollowed edges.,"B.A.V. Trump, P.P.S. 1962, No. 5, p. 98, No. 207","Inacc. drawing., Xrays available - see documented file, CI",Denis Antoine,https://farm8.staticflickr.com/7392/16255816707_f8b26233ee_z.jpg,https://farm8.staticflickr.com/7392/16255816707_f8b26233ee_b.jpg,https://www.flickr.com/photos/MicroPasts/16255816707,superuser,singleA18
BAI-30142,580,Dagger/Dirk,,,,Bronze Age,p0gjgrs6qb2,,BM. 64. 5-11. 5,1864.5-11.5,,British Museum,"England, R. Thames",,,river,,,England,Greater London,"Tamise, United Kingdom",51.5601534,-0.7793712,,,,,,,,,,,,,,,2 rivets,,CI,Denis Antoine,https://farm9.staticflickr.com/8585/16255478539_290efc74c7_z.jpg,https://farm9.staticflickr.com/8585/16255478539_290efc74c7_b.jpg,https://www.flickr.com/photos/MicroPasts/16255478539,superuser,singleA18
BAI-29737,580,Spearhead,IV A,,,Bronze Age,p0gjgrs6qb2,"Internal section, Side view of loops, X, G/H,","British Museum 75 4 1 42., purchased (1875)",1875 4 1 42,,British Museum,"England, R. Thames",,,river,,,England,Greater London,Tamise,51.5601534,-0.7793712,,,,,112,blade 32; socket 23,,54.36,"slight patina, rusty green.",,blade 14; socket 23,,,,"Blade damaged, socket is broken.",,"Redraw, New drawing available, CI",Denis Antoine,https://farm9.staticflickr.com/8593/16254045678_8c53e6fcbc_z.jpg,https://farm9.staticflickr.com/8593/16254045678_8c53e6fcbc_b.jpg,https://www.flickr.com/photos/MicroPasts/16254045678,superuser,singleA18
BAI-29736,580,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"London, British Museum, 75. 4-1. ?42",1875.4-1.42,,British Museum,R. Thames,,,river,,,England,Greater London,Tamise,51.5601534,-0.7793712,,,,,112,32 ex,,,,"matt dark brown-green; edges broken, clay core still remains in part of the midrib",,,,,,,MJR,Denis Antoine,https://farm8.staticflickr.com/7389/16441714455_0300e60af5_z.jpg,https://farm8.staticflickr.com/7389/16441714455_0300e60af5_b.jpg,https://www.flickr.com/photos/MicroPasts/16441714455,superuser,singleA18
