objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-11174,64,flanged Axe,Haft,,,Bronze Age,p0gjgrs6qb2,,"BANKS, Sir Joseph - private (1796)",,,Private Collection,"CUMBRIA,Circumstances: ""...found in a field, by ploughing, in Cumberland."",Alt. Site: LINCOLNSHIRE,R. WITHAM",,,farm,,,England,Cumbria,,,,,,,,,,,,,,,"Modern card, fields do not match data entry template",,Context: 9. UNDOCUMENTED,,"1) Pearson 1796, 395, 403 no. VI, 450 Tab. XIV.2,2)Banks Folios iv, 309 (Lincoln Library),3)Davey 1973, 60 no. 22, 61 fig. 22",,Hugh Fiske,https://farm4.staticflickr.com/3878/14792134530_f32a4a4be0_z.jpg,https://farm4.staticflickr.com/3878/14792134530_f32a4a4be0_b.jpg,https://www.flickr.com/photos/MicroPasts/14792134530,superuser,flangedAxesA1
BAI-11152,656,flanged Axe,Haft,,,Bronze Age,p0gjgrs6qb2,"England,Cornwall,Gerrans.","Private Collection No. XI. 96,F. Ransom Esq Hitchin.",,,Private Collection,,,,,,,,,,,,,,,,73,,5,106,,"rather rough. the sockets are corroded + are light green. One side of [...] is especially badly corroded, mostly rusted d (sic.).","16.5,9","-Two width measurements butt (19) and middle (19.5), -additional ""d"" in small above period for whatever reason at the end of the  surface description.",,,,,,Christopher Wai,https://farm4.staticflickr.com/3909/14792258877_b94e0e5c43_z.jpg,https://farm4.staticflickr.com/3909/14792258877_b94e0e5c43_b.jpg,https://www.flickr.com/photos/MicroPasts/14792258877,most detailed record,flangedAxesA1
BAI-11150,656,Haft-Flanged Axe ,Variant with shelving slot,,,Bronze Age,p0gjgrs6qb2,,"M'. Fitz-Aucher, Arnold House,  , Llanddulas, Denbishshi R.",,,Private Collection,"Sticker reading: ""CLWYD (DENBIGSHIRE), BETTWS- YN- RHOS, MOELFRE UCHAF"",, Betws-yn- Rhos,, Between Bettws-yn- Rhos and Llanfair, Talhairn Ph., On ordnance Survey, Denisshire VII N.W., Lat. 53"" 16, Long 3' 38"", on the small piece of land [...] 1009 feet. (Information from Secretary of Fitz Aucher.)",,,,,,Wales,,"53""16'nw, 3' 338 W",,,"SH 89,71",,,,,,,166,Green and brown patina,"No patina in places, showing the metal with ""tinny"" surface.",,"Many comment that don't correspond with given boxes. Some illegible. Sorry., Weight- units unknown, can't read the handwriting on the image,  , ",,"Presumably one from hoard of at least 7 axes, [...]","Made of very thin metal of a very light weight: it appears to have a high percentage of tin on the surface in many places, where it is unpatinated, has a ""tinny"" look. Prominent flanges but no stiff ridge. Edge broken. Prominent [...] marks along sides of flanges. In the middle, the flanges curve inwards till they almost meet.","See ,  Ellas Deveres, Arch. Cambr. 1937, 335, Fig.,  [...] No. 339, Fig. [...],  of. [...] 1951, 185 no. 527, fig 68.7,       Domes 1949, 434-6,       Burgess 1980, 264 (BAR 76)","DF(S), SI, CI, AFI",Christopher Wai,https://farm4.staticflickr.com/3837/14975718601_f2aa00faa6_z.jpg,https://farm4.staticflickr.com/3837/14975718601_f2aa00faa6_b.jpg,https://www.flickr.com/photos/MicroPasts/14975718601,most detailed record,flangedAxesA1
BAI-11149,482,Flanged Axe,,,,Bronze Age,p0gjgrs6qb2,,"Cardiff, NMW-  37,  donated by Mr RW Fitz- Aucher, Arnold House, Llandulas, Clwyd (Denbighshire)",,,Private Collection,"Clwyd (Denbighshire), Bettws- yn- Rhos, Moelfre Uchaf",,,,,,Wales,Conwy,"Betws-yn-rhos, Abergele, Conwy Ll22, UK",,,SH 89 71,,,,,,,,,,,No measurements or descriptions and no drawing.,,Ia HOARD,,"Grimes M51, 185 no 527 fig 68.7",,scruffyarcher,https://farm4.staticflickr.com/3873/14978801485_3564eb6fb5_z.jpg,https://farm4.staticflickr.com/3873/14978801485_3564eb6fb5_b.jpg,https://www.flickr.com/photos/MicroPasts/14978801485,most detailed record,flangedAxesA1
BAI-11129,433,flanged Palstave,Bent,,,Bronze Age,p0gjgrs6qb2,c,"Private Collection,Rhydlwyd Farm",,,Private Collection,"Wales,Cardiganshire,Lledrod,Rhydlwyd Farm,Found in 1917 while ploughing a field 200 yds. from the Sarn Helen.",,,,,,Wales,,"Lledrod, Aberystwyth, Ceredigion Sy23, UK",,,,,,1917,152,27,65,450,,Pitted in places. Bright yellow metallic colour. Stained green in places.,13,"Width: edge 65mm; middle 35mm; butt 27mm,Thickness: centre 13mm,Weight: 450.05 gms",,,Butt is hammered. Edge slightly dented.,,,Joellen McGann,https://farm6.staticflickr.com/5566/14978804265_9bd65e7a5a_z.jpg,https://farm6.staticflickr.com/5566/14978804265_9bd65e7a5a_b.jpg,https://www.flickr.com/photos/MicroPasts/14978804265,superuser,flangedAxesA1
BAI-11745,433,flanged Axe,Haft,,,Bronze Age,p0gjgrs6qb2,,Scarborough Museum,,,Scarborough Museum,"England,Yorkshire,River Humber",,,river,,,England,East Riding of Yorkshire,"Newlands Lane, Hull, East Riding Of Yorkshire Hu12 8ay, UK",,,,,,,121,22,47,,Dull green patina,Rough,,Width: centre 22mm; edge 47mm,,,,,,Joellen McGann,https://farm4.staticflickr.com/3845/14957385396_bf393c8b2e_z.jpg,https://farm4.staticflickr.com/3845/14957385396_bf393c8b2e_b.jpg,https://www.flickr.com/photos/MicroPasts/14957385396,superuser,flangedAxesA1
BAI-11236,64,Wing-flanged Axe,,,,Bronze Age,p0gjgrs6qb2,,"Scottish Antiquarian Museum, Edinburgh,1863, Dr. A. Wilson.,DC 30",1863,,"Scottish Antiquarian Museum, Edinburgh","Scotland,Fifeshire,""From a cairn.""",,,,,,Scotland,,,,,,,,,121,"edge 54, centre 25, butt 24.5",,305.25,unpatinated,,,,,,"Edge blunt.,Edge of wings damaged at centre.",,,Hugh Fiske,https://farm4.staticflickr.com/3894/14792249887_3c7475075e_z.jpg,https://farm4.staticflickr.com/3894/14792249887_3c7475075e_b.jpg,https://www.flickr.com/photos/MicroPasts/14792249887,superuser,flangedAxesA1
BAI-11580,433,flanged Axe,Haft,,,Bronze Age,p0gjgrs6qb2,,"Smith Institute, Stirling,Cat. No. AJ13",AJ13,,"Smith Institute, Stirling","Scotland,Killin,Perthshire",,,,,,Scotland,Perthshire,"Killin, Killin, Stirling Fk21, UK",,,,,,,126,,38,227,Dark brown.,Somewhat corroded.,25,Weight: 8 oz (approx) = 226.796 gms,Bronze,,Small winged axe. Very slight stop-ridge. Edge fairly sharp - also butt.,,"Label: ""Killin, Perthshire""",Joellen McGann,https://farm6.staticflickr.com/5566/14980057622_021491c245_z.jpg,https://farm6.staticflickr.com/5566/14980057622_021491c245_b.jpg,https://www.flickr.com/photos/MicroPasts/14980057622,superuser,flangedAxesA1
BAI-11071,528,Haft-Flanged Axe ,,,,Bronze Age,p0gjgrs6qb2,,"The University, Glasgow.  Callender Collection, B77",B77,,"The University, Glasgow","Scotland, Banffshire",,,,,,Scotland,,,,,,,,,132,edge 53 ; middle 25 ; butt 18,,383.5,,,35.5,Could not be Georeferenced due to uncertain find site,,,Decorated with raised beading,,,Margaret Ellen Joy,https://farm4.staticflickr.com/3919/14969230995_c3a1ce8493_z.jpg,https://farm4.staticflickr.com/3919/14969230995_c3a1ce8493_b.jpg,https://www.flickr.com/photos/MicroPasts/14969230995,most detailed record,flangedAxesA1
BAI-11067,543,Haft-Flanged Axe ,,,,Bronze Age,p0gjgrs6qb2,,"Callander Collection, B75, The University, Glasgow",B75,,"The University, Glasgow","Scotland,Aberdeenshire",,,,,,Scotland,,,,,,,,,94,"middle 23,butt 21",39.5,162.5,,,25.5,,,,Good condition,,,Jane Fellows,https://farm6.staticflickr.com/5585/14969231695_4236a12509_z.jpg,https://farm6.staticflickr.com/5585/14969231695_4236a12509_b.jpg,https://www.flickr.com/photos/MicroPasts/14969231695,most detailed record,flangedAxesA1
